 

stn;time;hns000mx
OBI;201207;0
OBI;201208;0
OBI;201209;0
OBI;201210;26
OBI;201211;20
OBI;201212;32
OBI;201301;17
OBI;201302;27
OBI;201303;13
OBI;201304;30
OBI;201305;4
OBI;201306;0
OBI;201307;0
OBI;201308;0
OBI;201309;0
OBI;201310;13
OBI;201311;27
OBI;201312;21
OBI;201401;18
OBI;201402;22
OBI;201403;24
OBI;201404;12
OBI;201405;2
OBI;201406;0
OBI;201407;0
OBI;201408;0
OBI;201409;0
OBI;201410;7
OBI;201411;20
OBI;201412;30
OBI;201501;23
OBI;201502;27
OBI;201503;13
OBI;201504;8
OBI;201505;3
OBI;201506;0
OBI;201507;0
OBI;201508;0
OBI;201509;0
OBI;201510;1
OBI;201511;18
OBI;201512;0
OBI;201601;23
OBI;201602;25
OBI;201603;21
OBI;201604;26
OBI;201605;1
OBI;201606;0
OBI;201607;0
OBI;201608;0
OBI;201609;0
OBI;201610;0
OBI;201611;20
OBI;201612;0
OBI;201701;26
OBI;201702;14
OBI;201703;15
OBI;201704;35
