 

stn;time;rre150y0
COP;1972;852.2
COP;1973;970.7
COP;1974;1028.2
COP;1975;906.8
COP;1976;707.2
COP;1977;1276.5
COP;1978;1052.9
COP;1979;1184.0
COP;1980;1112.9
COP;1981;1097.2
COP;1982;1260.6
COP;1983;1031.9
COP;1984;1115.8
COP;1985;1078.3
COP;1986;1245.7
COP;1987;1240.4
COP;1988;1161.7
COP;1989;693.3
COP;1990;1169.2
COP;1991;905.3
COP;1992;1056.7
COP;1993;1013.1
COP;1994;1129.5
COP;1995;1248.7
COP;1996;965.9
COP;1997;911.0
COP;1998;911.8
COP;1999;1285.2
COP;2000;1099.7
COP;2001;1288.3
COP;2002;1200.8
COP;2003;692.5
COP;2004;985.8
COP;2005;872.0
COP;2006;1170.4
COP;2007;1185.3
COP;2008;1079.3
COP;2009;945.2
COP;2010;829.6
COP;2011;762.2
COP;2012;1224.8
COP;2013;1168.5
COP;2014;1131.8
COP;2015;760.1
COP;2016;1272.6
COP;2017;894.1
COP;2018;862.7
COP;2019;1009.2
COP;2020;1083.2
