 

stn;time;rhh150yx
NABLAU;2004;13.9
NABLAU;2005;14.2
NABLAU;2006;15.3
NABLAU;2007;16.2
NABLAU;2008;11.1
NABLAU;2009;13.1
NABLAU;2010;14.1
NABLAU;2011;16.9
NABLAU;2012;20.0
NABLAU;2013;11.2
NABLAU;2014;13.0
NABLAU;2015;10.7
NABLAU;2016;17.9
NABLAU;2017;11.7
NABLAU;2018;24.3
NABLAU;2019;24.6
NABLAU;2020;21.0
