 

stn;time;rs1000y0
MUR;1864;0
MUR;1865;0
MUR;1866;0
MUR;1867;0
MUR;1868;0
MUR;1869;0
MUR;1870;0
MUR;1871;0
MUR;1872;0
MUR;1873;0
MUR;1874;0
MUR;1875;0
MUR;1876;0
MUR;1877;0
MUR;1878;0
MUR;1879;0
MUR;1880;0
MUR;1881;0
MUR;1882;0
MUR;1883;0
MUR;1884;0
MUR;1885;0
MUR;1886;0
MUR;1887;0
MUR;1888;0
MUR;1889;0
MUR;1890;0
MUR;1891;0
MUR;1892;0
MUR;1893;0
MUR;1894;0
MUR;1895;0
MUR;1896;0
MUR;1897;0
MUR;1898;0
MUR;1899;0
MUR;1900;0
MUR;1901;0
MUR;1902;0
MUR;1903;0
MUR;1904;0
MUR;1905;0
MUR;1906;0
MUR;1907;0
MUR;1908;0
MUR;1909;0
MUR;1910;0
MUR;1911;0
MUR;1912;0
MUR;1913;0
MUR;1914;0
MUR;1915;0
MUR;1916;0
MUR;1917;0
MUR;1918;0
MUR;1919;0
MUR;1920;0
MUR;1921;0
MUR;1922;0
MUR;1923;0
MUR;1924;0
MUR;1925;0
MUR;1926;0
MUR;1927;0
MUR;1928;0
MUR;1929;0
MUR;1930;0
MUR;1931;0
MUR;1932;0
MUR;1933;0
MUR;1934;0
MUR;1935;0
MUR;1936;0
MUR;1937;0
MUR;1938;0
MUR;1939;0
MUR;1940;0
MUR;1941;0
MUR;1942;0
MUR;1943;0
MUR;1944;0
MUR;1945;0
MUR;1946;0
MUR;1947;0
MUR;1948;0
MUR;1949;0
MUR;1950;0
MUR;1951;0
MUR;1952;0
MUR;1953;0
MUR;1954;0
MUR;1955;0
MUR;1956;0
MUR;1957;0
MUR;1958;0
MUR;1959;0
MUR;1960;0
MUR;1961;0
MUR;1962;0
MUR;1963;0
MUR;1964;0
MUR;1965;0
MUR;1966;0
MUR;1967;0
MUR;1968;0
MUR;1969;0
MUR;1970;0
MUR;1971;0
MUR;1972;0
MUR;1973;0
MUR;1974;0
MUR;1975;0
MUR;1976;0
MUR;1977;0
MUR;1978;0
MUR;1979;0
MUR;1980;0
MUR;1981;0
MUR;1982;0
MUR;1983;0
MUR;1984;0
MUR;1985;0
MUR;1986;0
MUR;1987;0
MUR;1988;0
MUR;1989;0
MUR;1990;0
MUR;1991;0
MUR;1992;0
MUR;1993;0
MUR;1994;0
MUR;1995;0
MUR;1996;0
MUR;1997;0
MUR;1998;0
MUR;1999;0
MUR;2000;0
MUR;2001;0
MUR;2002;0
MUR;2003;0
MUR;2004;0
MUR;2005;0
MUR;2006;0
MUR;2007;0
MUR;2008;0
MUR;2009;0
MUR;2010;0
MUR;2011;0
MUR;2012;0
MUR;2013;0
MUR;2014;0
MUR;2015;0
MUR;2016;0
MUR;2017;0
MUR;2018;0
MUR;2019;0
MUR;2020;0
