 

stn;time;fu3010m1
STG;198108;69.5
STG;198109;82.8
STG;198110;78.5
STG;198111;74.5
STG;198112;98.3
STG;198201;59.8
STG;198202;46.1
STG;198203;108.7
STG;198204;62.6
STG;198205;66.6
STG;198206;70.9
STG;198207;54.0
STG;198208;59.4
STG;198209;78.5
STG;198210;63.0
STG;198211;106.6
STG;198212;82.8
STG;198301;76.3
STG;198302;91.4
STG;198303;79.2
STG;198304;87.1
STG;198305;84.6
STG;198306;52.9
STG;198307;71.6
STG;198308;56.2
STG;198309;70.6
STG;198310;63.7
STG;198311;107.3
STG;198312;94.7
STG;198401;83.2
STG;198402;86.4
STG;198403;63.0
STG;198404;52.9
STG;198405;50.0
STG;198406;69.5
STG;198407;66.6
STG;198408;51.5
STG;198409;74.9
STG;198410;75.6
STG;198411;99.7
STG;198412;67.0
STG;198501;65.9
STG;198502;60.5
STG;198503;82.8
STG;198504;91.4
STG;198505;54.0
STG;198506;72.4
STG;198507;71.3
STG;198508;62.3
STG;198509;53.6
STG;198510;49.3
STG;198511;80.6
STG;198512;58.3
STG;198601;90.7
STG;198602;27.0
STG;198603;95.0
STG;198604;79.2
STG;198605;58.7
STG;198606;51.5
STG;198607;59.0
STG;198608;71.3
STG;198609;60.1
STG;198610;98.3
STG;198611;64.1
STG;198612;94.7
STG;198701;83.9
STG;198702;51.8
STG;198703;77.0
STG;198704;99.4
STG;198705;63.7
STG;198706;58.0
STG;198707;50.4
STG;198708;74.2
STG;198709;50.4
STG;198710;90.7
STG;198711;83.2
STG;198712;63.4
STG;198801;93.2
STG;198802;74.9
STG;198803;98.6
STG;198804;45.7
STG;198805;55.8
STG;198806;54.7
STG;198807;70.9
STG;198808;86.4
STG;198809;55.1
STG;198810;94.0
STG;198811;54.4
STG;198812;87.5
STG;198901;44.3
STG;198902;80.6
STG;198903;60.8
STG;198904;88.6
STG;198905;62.3
STG;198906;68.8
STG;198907;72.4
STG;198908;93.2
STG;198909;45.4
STG;198910;62.3
STG;198911;52.6
STG;198912;85.7
STG;199001;78.1
STG;199002;118.1
STG;199003;108.7
STG;199004;68.4
STG;199005;41.0
STG;199006;74.2
STG;199007;69.8
STG;199008;67.7
STG;199009;81.7
STG;199010;89.6
STG;199011;81.0
STG;199012;85.3
STG;199101;50.0
STG;199102;68.4
STG;199103;74.9
STG;199104;43.9
STG;199105;49.3
STG;199106;77.4
STG;199107;62.3
STG;199108;43.9
STG;199109;90.4
STG;199110;56.5
STG;199111;65.5
STG;199112;105.5
STG;199201;58.0
STG;199202;68.8
STG;199203;87.1
STG;199204;73.8
STG;199205;60.1
STG;199206;51.1
STG;199207;89.3
STG;199208;82.4
STG;199209;75.6
STG;199210;76.0
STG;199211;88.6
STG;199212;55.1
STG;199301;88.2
STG;199302;73.4
STG;199303;43.6
STG;199304;82.8
STG;199305;76.3
STG;199306;69.8
STG;199307;61.6
STG;199308;59.0
STG;199309;53.3
STG;199310;72.7
STG;199311;79.2
STG;199312;101.5
STG;199401;118.1
STG;199402;72.4
STG;199403;76.0
STG;199404;80.6
STG;199405;59.0
STG;199406;85.7
STG;199407;63.0
STG;199408;68.0
STG;199409;66.6
STG;199410;58.0
STG;199411;82.1
STG;199412;66.6
STG;199501;114.8
STG;199502;81.7
STG;199503;76.3
STG;199504;85.7
STG;199505;59.0
STG;199506;47.2
STG;199507;80.6
STG;199508;58.7
STG;199509;83.9
STG;199510;36.7
STG;199511;67.0
STG;199512;69.1
STG;199601;68.4
STG;199602;73.8
STG;199603;52.6
STG;199604;80.6
STG;199605;66.6
STG;199606;66.2
STG;199607;68.8
STG;199608;79.6
STG;199609;64.1
STG;199610;72.4
STG;199611;82.8
STG;199612;59.8
STG;199701;54.0
STG;199702;107.3
STG;199703;63.4
STG;199704;73.4
