 

stn;time;rre150y0
APT;1973;1886.1
APT;1974;2266.8
APT;1975;1933.6
APT;1976;1695.4
APT;1977;2082.7
APT;1978;2014.1
APT;1979;2193.1
APT;1980;2100.2
APT;1981;2560.0
APT;1982;2233.3
APT;1983;1785.7
APT;1984;2030.3
APT;1985;1883.6
APT;1986;2154.4
APT;1987;2197.4
APT;1988;2332.4
APT;1989;1817.9
APT;1990;2112.0
APT;1991;1904.3
APT;1992;2035.5
APT;1993;2200.7
APT;1994;2207.6
APT;1995;2561.9
APT;1996;1911.4
APT;1997;1936.3
APT;1998;2034.3
APT;1999;2761.6
APT;2000;2133.7
APT;2001;2552.4
APT;2002;2461.1
APT;2003;1644.1
APT;2004;1867.8
APT;2005;1883.4
APT;2006;2036.1
APT;2007;2382.7
APT;2008;2127.5
APT;2009;1979.4
APT;2010;2335.0
APT;2011;1872.4
APT;2012;2260.0
APT;2013;2059.6
APT;2014;2228.1
APT;2015;1715.1
APT;2016;2149.8
APT;2017;2356.1
APT;2018;1730.2
APT;2019;2180.4
APT;2020;1937.4
