 

stn;time;rsd300y0
BIN;1912;4
BIN;1913;4
BIN;1914;12
BIN;1915;5
BIN;1916;8
BIN;1917;7
BIN;1918;10
BIN;1919;5
BIN;1920;7
BIN;1921;5
BIN;1922;5
BIN;1923;4
BIN;1924;3
BIN;1925;8
BIN;1926;10
BIN;1927;6
BIN;1928;11
BIN;1929;4
BIN;1930;4
BIN;1931;3
BIN;1932;6
BIN;1933;7
BIN;1934;6
BIN;1935;9
BIN;1936;5
BIN;1937;4
BIN;1938;4
BIN;1939;6
BIN;1940;14
BIN;1941;4
BIN;1942;6
BIN;1943;3
BIN;1944;4
BIN;1945;4
BIN;1946;5
BIN;1947;8
BIN;1948;4
BIN;1949;4
BIN;1950;4
BIN;1951;17
BIN;1952;2
BIN;1953;5
BIN;1954;4
BIN;1955;4
BIN;1956;11
BIN;1957;9
BIN;1958;9
BIN;1959;5
BIN;1960;8
BIN;1961;4
BIN;1962;7
BIN;1963;5
BIN;1964;3
BIN;1965;8
BIN;1966;10
BIN;1967;2
BIN;1968;7
BIN;1969;5
BIN;1970;4
BIN;1971;6
BIN;1972;4
BIN;1973;6
BIN;1974;3
BIN;1975;13
BIN;1976;6
BIN;1977;13
BIN;1978;8
BIN;1979;9
BIN;1980;5
BIN;1981;13
BIN;1982;8
BIN;1983;9
BIN;1984;5
BIN;1985;2
BIN;1986;7
BIN;1987;10
BIN;1988;5
BIN;1989;5
BIN;1990;5
BIN;1991;10
BIN;1992;12
BIN;1993;13
BIN;1994;9
BIN;1995;10
BIN;1996;10
BIN;1997;5
BIN;1998;6
BIN;1999;7
BIN;2000;14
BIN;2001;3
BIN;2002;14
BIN;2003;3
BIN;2004;4
BIN;2005;2
BIN;2006;5
BIN;2007;5
BIN;2008;11
