 

stn;time;tre200y0
FRE;1978;4.9
FRE;1979;5.1
FRE;1980;4.2
FRE;1981;5.0
FRE;1982;6.0
FRE;1983;6.1
FRE;1984;5.0
FRE;1985;5.1
FRE;1986;5.3
FRE;1987;5.3
FRE;1988;6.0
FRE;1989;7.0
FRE;1990;6.4
FRE;1991;5.6
FRE;1992;6.3
FRE;1993;5.8
FRE;1994;6.9
FRE;1995;5.8
FRE;1996;5.2
FRE;1997;6.6
FRE;1998;6.0
FRE;1999;6.0
FRE;2000;6.6
FRE;2001;5.9
FRE;2002;6.6
FRE;2003;7.1
FRE;2004;5.9
FRE;2005;5.7
FRE;2006;6.8
FRE;2007;6.5
FRE;2008;6.0
FRE;2009;6.3
FRE;2010;5.0
FRE;2011;7.4
FRE;2012;6.2
FRE;2013;5.6
FRE;2014;7.0
FRE;2015;7.3
FRE;2016;6.8
FRE;2017;6.9
FRE;2018;7.6
FRE;2019;7.2
FRE;2020;7.8
