 

stn;time;rti150yx
EVD;1905;19050606
EVD;1906;19061118
EVD;1907;19070220
EVD;1908;19080218
EVD;1909;19091201
EVD;1910;19100119
EVD;1911;19110225
EVD;1912;19120106
EVD;1913;19131112
EVD;1914;19140815
EVD;1915;19150407
EVD;1916;19160609
EVD;1917;19170820
EVD;1918;19181222
EVD;1919;19191223
EVD;1920;19200111
EVD;1921;19211103
EVD;1922;19220202
EVD;1923;19231013
EVD;1924;19240524
EVD;1925;19250613
EVD;1926;19260926
EVD;1927;19270924
EVD;1928;19281125
EVD;1929;19290531
EVD;1930;19301005
EVD;1931;19310815
EVD;1932;19320309
EVD;1933;19330722
EVD;1934;19340619
EVD;1935;19351201
EVD;1936;19361202
EVD;1937;19370222
EVD;1938;19380820
EVD;1939;19390630
EVD;1940;19401114
EVD;1941;19411207
EVD;1942;19420611
EVD;1943;19431124
EVD;1944;19441107
EVD;1945;19450211
EVD;1946;19460601
EVD;1947;19471115
EVD;1948;19480805
EVD;1949;19490828
EVD;1950;19501116
EVD;1951;19510820
EVD;1952;19520110
EVD;1953;19530608
EVD;1954;19540821
EVD;1955;19550517
EVD;1956;19560713
EVD;1957;19570213
EVD;1958;19580106
EVD;1959;19590625
EVD;1960;19600715
EVD;1961;19610622
EVD;1962;19620112
EVD;1963;19631102
EVD;1964;19640829
