 

stn;time;hns000mx
BRA;196401;19
BRA;196402;7
BRA;196403;23
BRA;196404;10
BRA;196405;0
BRA;196406;0
BRA;196407;0
BRA;196408;0
BRA;196409;0
BRA;196410;2
BRA;196411;22
BRA;196412;8
BRA;196501;22
BRA;196502;0
BRA;196503;27
BRA;196504;0
BRA;196505;0
BRA;196506;0
BRA;196507;0
BRA;196508;0
BRA;196509;0
BRA;196510;0
BRA;196511;20
BRA;196512;11
BRA;196601;5
BRA;196602;11
BRA;196603;6
BRA;196604;9
BRA;196605;0
BRA;196606;0
BRA;196607;0
BRA;196608;0
BRA;196609;0
BRA;196610;3
BRA;196611;25
BRA;196612;25
BRA;196701;3
BRA;196702;35
BRA;196703;9
BRA;196704;6
BRA;196705;14
BRA;196706;0
BRA;196707;0
BRA;196708;0
BRA;196709;0
BRA;196710;0
BRA;196711;26
BRA;196712;10
BRA;196801;16
BRA;196802;25
BRA;196803;3
BRA;196804;17
BRA;196805;0
BRA;196806;0
BRA;196807;0
BRA;196808;0
BRA;196809;0
BRA;196810;0
