 

stn;time;rhh150mx
NABRIG;201410;7.3
NABRIG;201411;5.3
NABRIG;201412;2.6
NABRIG;201501;2.7
NABRIG;201502;1.6
NABRIG;201503;2.7
NABRIG;201504;9.7
NABRIG;201505;7.4
NABRIG;201506;19.6
NABRIG;201507;21.2
NABRIG;201508;9.3
NABRIG;201509;6.7
NABRIG;201510;9.6
NABRIG;201511;6.2
NABRIG;201512;2.9
NABRIG;201601;4.4
NABRIG;201602;5.7
NABRIG;201603;2.8
NABRIG;201604;3.9
NABRIG;201605;8.4
NABRIG;201606;19.3
NABRIG;201607;38.5
NABRIG;201608;8.7
NABRIG;201609;6.2
NABRIG;201610;7.2
NABRIG;201611;4.8
NABRIG;201612;1.1
NABRIG;201701;3.3
NABRIG;201702;3.7
NABRIG;201703;2.8
NABRIG;201704;3.6
NABRIG;201705;7.1
NABRIG;201706;14.3
