 

stn;time;fu3010m1
GLA;198101;81.4
GLA;198102;56.2
GLA;198103;70.9
GLA;198104;73.1
GLA;198105;76.3
GLA;198106;77.0
GLA;198107;79.9
GLA;198108;68.4
GLA;198109;93.6
GLA;198110;84.6
GLA;198111;60.8
GLA;198112;112.7
GLA;198201;60.5
GLA;198202;50.4
GLA;198203;103.3
GLA;198204;62.3
GLA;198205;60.8
GLA;198206;60.8
GLA;198207;65.5
GLA;198208;59.4
GLA;198209;74.9
GLA;198210;77.8
GLA;198211;108.0
GLA;198212;84.6
GLA;198301;88.2
GLA;198302;83.5
GLA;198303;73.1
GLA;198304;97.9
GLA;198305;97.2
GLA;198306;73.8
GLA;198307;85.0
GLA;198308;76.3
GLA;198309;88.2
GLA;198310;85.3
GLA;198311;77.8
GLA;198312;106.6
GLA;198401;95.0
GLA;198402;98.6
GLA;198403;102.6
GLA;198404;69.1
GLA;198405;78.5
GLA;198406;93.2
GLA;198407;72.0
GLA;198408;62.3
GLA;198409;97.6
GLA;198410;109.8
GLA;198411;106.2
GLA;198412;104.4
GLA;198501;65.9
GLA;198502;66.2
GLA;198503;71.6
GLA;198504;99.0
GLA;198505;76.7
GLA;198506;71.3
GLA;198507;190.4
GLA;198508;88.6
GLA;198509;81.4
GLA;198510;76.3
GLA;198511;86.8
GLA;198512;83.9
GLA;198601;133.9
GLA;198602;54.7
GLA;198603;72.4
GLA;198604;107.3
GLA;198605;102.6
GLA;198606;78.8
GLA;198607;78.1
GLA;198608;124.2
GLA;198609;91.8
GLA;198610;86.4
GLA;198611;94.0
GLA;198612;109.1
GLA;198701;80.6
GLA;198702;56.9
GLA;198703;80.6
GLA;198704;117.7
GLA;198705;85.3
GLA;198706;84.6
GLA;198707;100.8
GLA;198708;79.9
GLA;198709;65.9
GLA;198710;143.3
GLA;198711;73.8
GLA;198712;63.7
GLA;198801;105.1
GLA;198802;84.2
GLA;198803;111.2
GLA;198804;87.5
GLA;198805;92.5
GLA;198806;70.9
GLA;198807;110.5
GLA;198808;143.6
GLA;198809;87.5
GLA;198810;90.0
GLA;198811;62.3
GLA;198812;99.4
GLA;198901;54.7
GLA;198902;94.7
GLA;198903;69.5
GLA;198904;108.4
GLA;198905;65.2
GLA;198906;82.4
GLA;198907;74.5
GLA;198908;97.6
GLA;198909;72.4
GLA;198910;103.0
GLA;198911;75.2
GLA;198912;142.6
GLA;199001;106.9
GLA;199002;168.5
GLA;199003;122.4
GLA;199004;75.6
GLA;199005;82.1
GLA;199006;104.4
GLA;199007;80.6
GLA;199008;114.1
GLA;199009;88.6
GLA;199010;88.6
GLA;199011;85.0
GLA;199012;77.8
GLA;199101;65.2
GLA;199102;85.7
GLA;199103;103.0
GLA;199104;67.0
GLA;199105;59.8
GLA;199106;73.8
GLA;199107;79.9
GLA;199108;60.8
GLA;199109;82.1
GLA;199110;99.0
GLA;199111;108.0
GLA;199112;101.2
GLA;199201;81.0
GLA;199202;82.1
GLA;199203;119.5
GLA;199204;89.6
GLA;199205;76.7
GLA;199206;82.1
GLA;199207;108.4
GLA;199208;173.9
GLA;199209;78.1
GLA;199210;110.2
GLA;199211;61.6
GLA;199212;86.8
GLA;199301;71.6
GLA;199302;90.0
GLA;199303;55.8
GLA;199304;101.2
GLA;199305;90.7
GLA;199306;89.6
GLA;199307;93.2
GLA;199308;142.9
GLA;199309;105.1
GLA;199310;105.8
GLA;199311;67.7
GLA;199312;88.2
GLA;199401;126.4
GLA;199402;104.4
GLA;199403;82.8
GLA;199404;82.8
GLA;199405;103.3
GLA;199406;99.0
GLA;199407;78.1
GLA;199408;104.4
GLA;199409;78.1
GLA;199410;95.0
GLA;199411;105.1
GLA;199412;73.1
GLA;199501;116.3
GLA;199502;78.1
GLA;199503;84.2
GLA;199504;113.8
GLA;199505;75.2
GLA;199506;70.2
GLA;199507;82.4
GLA;199508;65.2
GLA;199509;83.5
GLA;199510;51.5
GLA;199511;88.6
GLA;199512;63.4
GLA;199601;83.2
GLA;199602;83.5
GLA;199603;65.9
GLA;199604;96.5
GLA;199605;81.0
GLA;199606;86.0
GLA;199607;104.4
GLA;199608;70.9
GLA;199609;56.2
GLA;199610;101.2
GLA;199611;110.2
GLA;199612;77.8
GLA;199701;45.7
GLA;199702;92.9
GLA;199703;70.9
GLA;199704;66.6
GLA;199705;81.4
GLA;199706;92.5
GLA;199707;72.4
GLA;199708;70.6
GLA;199709;64.8
GLA;199710;82.4
GLA;199711;122.0
GLA;199712;111.2
GLA;199801;76.7
GLA;199802;69.8
GLA;199803;73.1
GLA;199804;102.2
GLA;199805;81.7
GLA;199806;81.4
GLA;199807;73.8
GLA;199808;63.7
GLA;199809;86.4
GLA;199810;77.0
GLA;199811;69.5
GLA;199812;90.7
GLA;199901;78.5
GLA;199902;78.8
GLA;199903;86.8
GLA;199904;71.6
GLA;199905;60.1
GLA;199906;108.7
GLA;199907;76.0
GLA;199908;75.6
GLA;199909;83.9
GLA;199910;86.0
GLA;199911;77.4
GLA;199912;113.8
GLA;200001;69.8
GLA;200002;76.3
GLA;200003;70.2
GLA;200004;92.2
GLA;200005;73.1
GLA;200006;66.6
GLA;200007;80.3
GLA;200008;84.6
GLA;200009;79.9
GLA;200010;85.7
GLA;200011;125.3
GLA;200012;80.3
GLA;200101;89.3
GLA;200102;103.0
GLA;200103;87.5
GLA;200104;78.8
GLA;200105;80.3
GLA;200106;119.5
GLA;200107;93.6
GLA;200108;84.2
GLA;200109;96.5
GLA;200110;77.8
GLA;200111;91.4
GLA;200112;81.7
GLA;200201;74.9
GLA;200202;69.5
GLA;200203;85.0
GLA;200204;76.3
GLA;200205;71.6
GLA;200206;89.6
GLA;200207;64.8
GLA;200208;67.7
GLA;200209;58.0
GLA;200210;72.4
GLA;200211;97.6
GLA;200212;73.4
GLA;200301;79.9
GLA;200302;52.6
GLA;200303;61.2
GLA;200304;79.2
GLA;200305;76.0
GLA;200306;71.3
GLA;200307;102.2
GLA;200308;79.9
GLA;200309;84.2
GLA;200310;100.8
GLA;200311;89.3
GLA;200312;94.7
GLA;200401;81.7
GLA;200402;80.6
GLA;200403;68.0
GLA;200404;76.0
GLA;200405;63.4
GLA;200406;66.2
GLA;200407;92.2
GLA;200408;90.7
GLA;200409;74.2
GLA;200410;90.0
GLA;200411;103.0
GLA;200412;76.3
GLA;200501;83.2
GLA;200502;79.6
GLA;200503;55.1
GLA;200504;68.8
GLA;200505;70.6
GLA;200506;83.5
GLA;200507;101.9
GLA;200508;46.1
GLA;200509;47.2
GLA;200510;54.4
GLA;200511;65.9
GLA;200512;85.7
GLA;200601;74.9
GLA;200602;80.3
GLA;200603;67.7
GLA;200604;70.2
GLA;200605;82.1
GLA;200606;74.9
GLA;200607;83.2
GLA;200608;71.6
GLA;200609;70.6
GLA;200610;64.8
GLA;200611;93.2
GLA;200612;103.7
GLA;200701;81.7
GLA;200702;68.8
GLA;200703;77.4
GLA;200704;58.3
GLA;200705;82.1
GLA;200706;71.6
GLA;200707;113.8
GLA;200708;56.9
GLA;200709;90.0
GLA;200710;53.3
GLA;200711;73.1
GLA;200712;75.6
GLA;200801;102.2
GLA;200802;89.3
GLA;200803;105.8
GLA;200804;84.2
GLA;200805;135.7
GLA;200806;88.2
GLA;200807;72.7
GLA;200808;78.1
GLA;200809;75.2
GLA;200810;65.2
GLA;200811;99.0
GLA;200812;90.0
GLA;200901;76.7
GLA;200902;73.4
GLA;200903;67.0
GLA;200904;88.9
GLA;200905;89.6
GLA;200906;66.2
GLA;200907;89.6
GLA;200908;63.0
GLA;200909;128.9
GLA;200910;95.0
GLA;200911;96.5
GLA;200912;95.8
GLA;201001;65.2
GLA;201002;101.9
GLA;201003;94.0
GLA;201004;63.4
GLA;201005;73.4
GLA;201006;90.4
GLA;201007;102.6
GLA;201008;60.8
GLA;201009;87.5
GLA;201010;86.0
GLA;201011;79.9
GLA;201012;92.9
GLA;201101;50.8
GLA;201102;59.8
GLA;201103;91.1
GLA;201104;60.8
GLA;201105;59.0
