 

stn;time;tre200y0
DLULM;1948;8.9
DLULM;1949;9.0
DLULM;1950;8.7
DLULM;1951;8.4
DLULM;1952;8.2
DLULM;1953;8.5
DLULM;1954;7.5
DLULM;1955;7.4
DLULM;1956;6.7
DLULM;1957;8.2
DLULM;1958;8.2
DLULM;1959;8.7
DLULM;1960;8.3
DLULM;1961;8.9
DLULM;1962;7.2
DLULM;1963;7.0
DLULM;1964;8.1
DLULM;1965;6.9
DLULM;1966;8.0
DLULM;1967;8.1
DLULM;1968;7.5
DLULM;1969;7.2
DLULM;1970;7.3
DLULM;1971;7.7
DLULM;1972;7.2
DLULM;1973;7.4
DLULM;1974;8.2
DLULM;1975;8.1
DLULM;1976;7.9
DLULM;1977;8.3
DLULM;1978;7.1
DLULM;1979;7.7
DLULM;1980;7.1
DLULM;1981;7.9
DLULM;1982;8.2
DLULM;1983;8.5
DLULM;1984;7.4
DLULM;1985;7.4
DLULM;1986;7.7
DLULM;1987;7.4
DLULM;1988;8.7
DLULM;1989;8.7
DLULM;1990;8.8
DLULM;1991;7.9
DLULM;1992;8.8
DLULM;1993;8.2
DLULM;1994;9.6
DLULM;1995;8.4
DLULM;1996;7.1
DLULM;1997;8.6
DLULM;1998;8.8
DLULM;1999;8.7
DLULM;2000;9.4
DLULM;2001;8.7
DLULM;2002;9.2
DLULM;2003;9.1
DLULM;2004;8.4
DLULM;2005;8.2
DLULM;2006;8.8
DLULM;2007;9.4
DLULM;2008;9.0
DLULM;2009;8.7
DLULM;2010;7.7
DLULM;2011;9.5
DLULM;2012;9.0
DLULM;2013;8.4
