 

stn;time;tre200y0
GRA;1901;6.8
GRA;1902;7.4
GRA;1903;7.4
GRA;1904;8.1
GRA;1905;7.4
GRA;1906;7.7
GRA;1907;7.5
GRA;1908;7.3
GRA;1909;6.8
GRA;1910;7.6
GRA;1911;8.3
GRA;1912;7.4
GRA;1913;8.0
GRA;1914;7.5
GRA;1915;7.5
GRA;1916;7.8
GRA;1917;6.9
GRA;1918;8.0
GRA;1919;7.4
GRA;1920;8.5
GRA;1921;8.8
GRA;1922;7.3
GRA;1923;8.3
GRA;1924;7.4
GRA;1925;7.7
GRA;1926;8.3
GRA;1927;8.0
GRA;1928;8.8
GRA;1929;7.6
GRA;1930;8.5
GRA;1931;7.3
GRA;1932;7.5
GRA;1933;7.4
GRA;1934;8.6
GRA;1935;7.9
GRA;1936;8.1
GRA;1937;8.3
GRA;1938;8.1
GRA;1939;7.6
GRA;1940;7.0
GRA;1941;7.3
GRA;1942;7.7
GRA;1943;9.0
GRA;1944;7.9
GRA;1945;8.7
GRA;1946;8.4
GRA;1947;9.4
GRA;1948;8.8
GRA;1949;9.2
GRA;1950;8.9
GRA;1951;8.4
GRA;1952;8.6
GRA;1953;8.2
GRA;1954;7.9
GRA;1955;8.0
GRA;1956;6.9
GRA;1957;8.2
GRA;1958;8.3
GRA;1959;9.0
GRA;1960;8.3
GRA;1961;9.3
GRA;1962;7.6
GRA;1963;7.2
GRA;1964;8.0
GRA;1965;7.2
GRA;1966;8.3
GRA;1967;8.2
GRA;1968;7.8
GRA;1969;7.4
GRA;1970;7.5
GRA;1971;7.3
GRA;1972;7.1
GRA;1973;7.3
GRA;1974;8.2
GRA;1975;8.1
GRA;1976;8.1
GRA;1977;8.3
GRA;1978;7.4
GRA;1979;8.1
GRA;1980;7.5
GRA;1981;8.2
GRA;1982;8.9
GRA;1983;8.7
GRA;1984;7.8
GRA;1985;7.6
GRA;1986;8.1
GRA;1987;8.1
GRA;1988;9.0
GRA;1989;8.9
GRA;1990;9.2
GRA;1991;8.4
GRA;1992;9.1
GRA;1993;8.7
GRA;1994;10.2
GRA;1995;9.0
GRA;1996;8.1
GRA;1997;9.2
GRA;1998;9.0
GRA;1999;9.1
GRA;2000;9.5
GRA;2001;9.2
GRA;2002;9.5
GRA;2003;9.6
GRA;2004;8.9
GRA;2005;8.6
GRA;2006;9.4
GRA;2007;9.3
GRA;2008;9.0
GRA;2009;9.4
GRA;2010;8.5
GRA;2011;10.0
GRA;2012;9.1
GRA;2013;8.4
GRA;2014;9.9
GRA;2015;9.8
GRA;2016;9.2
GRA;2017;9.8
GRA;2018;10.2
GRA;2019;9.8
GRA;2020;10.4
