 

stn;time;brefard0
EUT;20050601;0
EUT;20050602;0
EUT;20050603;459
EUT;20050604;2
EUT;20050605;0
EUT;20050606;0
EUT;20050607;0
EUT;20050608;0
EUT;20050609;0
EUT;20050610;0
EUT;20050611;0
EUT;20050612;28
EUT;20050613;123
EUT;20050614;0
EUT;20050615;0
EUT;20050616;0
EUT;20050617;0
EUT;20050618;0
EUT;20050619;1
EUT;20050620;0
EUT;20050621;0
EUT;20050622;0
EUT;20050623;191
EUT;20050624;508
EUT;20050625;23
EUT;20050626;1
EUT;20050627;0
EUT;20050628;1
EUT;20050629;136
EUT;20050630;21
EUT;20050701;17
EUT;20050702;0
EUT;20050703;0
EUT;20050704;323
EUT;20050705;61
EUT;20050706;0
EUT;20050707;1
EUT;20050708;5
EUT;20050709;0
EUT;20050710;0
EUT;20050711;1
EUT;20050712;0
EUT;20050713;0
EUT;20050714;0
EUT;20050715;0
EUT;20050716;205
EUT;20050717;0
EUT;20050718;629
EUT;20050719;9
EUT;20050720;0
EUT;20050721;0
EUT;20050722;10
EUT;20050723;0
EUT;20050724;0
EUT;20050725;715
EUT;20050726;1
EUT;20050727;0
EUT;20050728;1
EUT;20050729;69
EUT;20050730;5
EUT;20050731;0
EUT;20050801;7
EUT;20050802;0
EUT;20050803;0
EUT;20050804;0
EUT;20050805;0
EUT;20050806;1
EUT;20050807;62
EUT;20050808;0
EUT;20050809;0
EUT;20050810;0
EUT;20050811;0
EUT;20050812;0
EUT;20050813;0
EUT;20050814;29
EUT;20050815;0
EUT;20050816;0
EUT;20050817;0
EUT;20050818;41
EUT;20050819;10
EUT;20050820;11
EUT;20050821;0
EUT;20050822;0
EUT;20050823;0
EUT;20050824;0
EUT;20050825;0
EUT;20050826;0
EUT;20050827;0
EUT;20050828;0
EUT;20050829;0
EUT;20050830;0
EUT;20050831;0
EUT;20050901;2
EUT;20050902;5
EUT;20050903;0
EUT;20050904;0
EUT;20050905;19
EUT;20050906;0
EUT;20050907;0
EUT;20050908;0
EUT;20050909;87
EUT;20050910;0
EUT;20050911;0
EUT;20050912;0
EUT;20050913;0
EUT;20050914;0
EUT;20050915;0
EUT;20050916;0
EUT;20050917;0
EUT;20050918;0
EUT;20050919;0
EUT;20050920;0
EUT;20050921;0
EUT;20050922;0
EUT;20050923;0
EUT;20050924;0
EUT;20050925;2
EUT;20050926;0
EUT;20050927;0
EUT;20050928;0
EUT;20050929;0
EUT;20050930;0
EUT;20051001;0
EUT;20051002;0
EUT;20051003;0
EUT;20051004;0
