 

stn;time;rhh150mx
DLMER;200907;12.1
DLMER;200908;8.6
DLMER;200909;4.7
DLMER;200910;6.4
DLMER;200911;2.3
DLMER;200912;2.6
DLMER;201001;2.6
DLMER;201002;1.6
DLMER;201003;1.6
DLMER;201004;3.1
DLMER;201005;11.2
DLMER;201006;11.1
DLMER;201007;17.9
DLMER;201008;9.2
DLMER;201009;9.4
DLMER;201010;2.0
DLMER;201011;4.6
DLMER;201012;3.0
DLMER;201101;2.8
DLMER;201102;1.4
DLMER;201103;2.2
DLMER;201104;7.8
DLMER;201105;3.1
DLMER;201106;6.8
DLMER;201107;23.7
DLMER;201108;5.8
DLMER;201109;3.8
DLMER;201110;6.4
DLMER;201111;0.7
DLMER;201112;4.0
DLMER;201201;6.5
DLMER;201202;0.8
DLMER;201203;2.6
DLMER;201204;2.9
DLMER;201205;3.8
DLMER;201206;10.2
DLMER;201207;10.1
DLMER;201208;14.9
DLMER;201209;6.7
DLMER;201210;2.4
DLMER;201211;3.5
DLMER;201212;5.0
DLMER;201301;4.4
DLMER;201302;3.2
DLMER;201303;3.8
DLMER;201304;4.9
DLMER;201305;8.3
DLMER;201306;10.4
DLMER;201307;13.6
DLMER;201308;11.4
DLMER;201309;7.1
DLMER;201310;7.7
DLMER;201311;4.3
DLMER;201312;1.5
DLMER;201401;1.6
DLMER;201402;2.0
DLMER;201403;2.6
DLMER;201404;7.6
DLMER;201405;16.5
DLMER;201406;8.1
DLMER;201407;16.5
DLMER;201408;9.4
DLMER;201409;6.1
DLMER;201410;4.4
DLMER;201411;1.8
DLMER;201412;2.8
DLMER;201501;4.2
DLMER;201502;1.2
DLMER;201503;3.3
DLMER;201504;7.9
DLMER;201505;6.5
DLMER;201506;22.6
DLMER;201507;35.5
DLMER;201508;2.6
DLMER;201509;2.7
DLMER;201510;6.6
DLMER;201511;6.7
DLMER;201512;2.9
DLMER;201601;2.6
DLMER;201602;4.3
DLMER;201603;1.7
DLMER;201604;6.0
DLMER;201605;20.4
DLMER;201606;13.6
DLMER;201607;17.5
DLMER;201608;7.3
DLMER;201609;3.1
DLMER;201610;2.9
DLMER;201611;2.6
DLMER;201612;1.0
DLMER;201701;3.2
DLMER;201702;2.9
DLMER;201703;3.5
DLMER;201704;3.6
DLMER;201705;6.9
DLMER;201706;9.0
DLMER;201707;11.9
DLMER;201708;13.3
DLMER;201709;5.4
DLMER;201710;6.3
DLMER;201711;4.1
DLMER;201712;4.5
DLMER;201801;9.2
DLMER;201802;1.7
DLMER;201803;1.8
DLMER;201804;14.2
DLMER;201805;20.3
DLMER;201806;27.7
DLMER;201807;19.6
DLMER;201808;5.1
DLMER;201809;29.8
DLMER;201810;2.2
DLMER;201811;1.0
DLMER;201812;8.8
DLMER;201901;6.0
DLMER;201902;1.7
DLMER;201903;3.2
DLMER;201904;3.2
DLMER;201905;4.8
DLMER;201906;13.5
DLMER;201907;10.1
DLMER;201908;6.3
DLMER;201909;2.9
DLMER;201910;7.2
DLMER;201911;3.6
DLMER;201912;4.0
DLMER;202001;1.6
DLMER;202002;6.7
DLMER;202003;2.6
DLMER;202004;1.8
DLMER;202005;3.8
DLMER;202006;13.7
DLMER;202007;8.4
DLMER;202008;9.3
DLMER;202009;4.6
DLMER;202010;2.9
DLMER;202011;1.6
DLMER;202012;1.4
DLMER;202101;2.7
DLMER;202102;2.5
DLMER;202103;3.0
