 

stn;time;rzz150yx
CHA;1981;10.4
CHA;1982;15.5
CHA;1983;4.9
CHA;1984;4.2
CHA;1985;7.9
CHA;1986;12.8
CHA;1987;7.9
CHA;1988;8.1
CHA;1989;8.4
CHA;1990;6.6
CHA;1991;10.3
CHA;1992;5.7
CHA;1993;11.1
CHA;1994;7.1
CHA;1995;9.7
CHA;1996;6.5
CHA;1997;11.3
CHA;1998;5.5
CHA;1999;13.7
CHA;2000;5.3
CHA;2001;6.1
CHA;2002;9.4
CHA;2003;7.8
CHA;2004;7.0
CHA;2005;6.0
CHA;2006;8.9
CHA;2007;19.6
CHA;2008;13.3
CHA;2009;8.3
CHA;2010;9.3
CHA;2011;8.9
CHA;2012;11.5
CHA;2013;13.4
CHA;2014;5.1
