 

stn;time;rzz150mx
MAS;201608;3.0
MAS;201609;5.3
MAS;201610;2.5
MAS;201611;2.0
MAS;201612;0.4
MAS;201701;1.2
MAS;201702;2.7
MAS;201703;2.2
MAS;201704;1.0
MAS;201705;3.0
MAS;201706;2.6
MAS;201707;7.1
MAS;201708;4.8
MAS;201709;2.7
MAS;201710;2.5
MAS;201711;2.4
MAS;201712;2.3
MAS;201801;2.4
MAS;201802;1.0
MAS;201803;1.3
MAS;201804;2.1
MAS;201805;15.5
MAS;201806;11.1
MAS;201807;13.0
MAS;201808;13.6
MAS;201809;3.9
MAS;201810;0.8
MAS;201811;1.0
MAS;201812;1.6
MAS;201901;1.3
MAS;201902;2.2
MAS;201903;1.4
MAS;201904;3.0
MAS;201905;2.3
MAS;201906;3.6
MAS;201907;3.6
MAS;201908;4.0
MAS;201909;4.4
MAS;201910;1.9
MAS;201911;1.8
MAS;201912;1.3
MAS;202001;1.6
MAS;202002;2.6
MAS;202003;1.8
MAS;202004;4.1
MAS;202005;2.0
MAS;202006;5.4
MAS;202007;8.4
MAS;202008;7.0
MAS;202009;2.1
MAS;202010;1.3
MAS;202011;1.1
MAS;202012;1.0
MAS;202101;1.7
MAS;202102;1.8
MAS;202103;2.3
