 

stn;time;tre200dx
WSLBTF;20190520;8.4
WSLBTF;20190521;11.0
WSLBTF;20190522;16.6
WSLBTF;20190523;18.4
WSLBTF;20190524;20.7
WSLBTF;20190525;16.8
WSLBTF;20190526;18.1
WSLBTF;20190527;18.6
WSLBTF;20190528;8.6
WSLBTF;20190529;14.4
WSLBTF;20190530;16.8
WSLBTF;20190531;20.0
WSLBTF;20190601;23.4
WSLBTF;20190602;26.9
WSLBTF;20190603;26.9
WSLBTF;20190604;26.9
WSLBTF;20190605;25.2
WSLBTF;20190606;9.2
WSLBTF;20190607;22.9
WSLBTF;20190608;20.4
WSLBTF;20190609;14.5
WSLBTF;20190610;15.7
WSLBTF;20190611;11.4
WSLBTF;20190612;18.1
WSLBTF;20190613;21.7
WSLBTF;20190614;22.3
WSLBTF;20190615;20.2
WSLBTF;20190616;18.8
WSLBTF;20190617;21.6
WSLBTF;20190618;25.7
WSLBTF;20190619;27.3
WSLBTF;20190620;20.1
WSLBTF;20190621;19.1
WSLBTF;20190622;18.5
WSLBTF;20190623;22.8
WSLBTF;20190624;28.8
WSLBTF;20190625;31.6
WSLBTF;20190626;33.2
WSLBTF;20190627;33.4
WSLBTF;20190628;30.2
WSLBTF;20190629;29.4
WSLBTF;20190630;33.4
WSLBTF;20190701;31.8
WSLBTF;20190702;26.8
WSLBTF;20190703;24.8
WSLBTF;20190704;25.8
WSLBTF;20190705;30.3
WSLBTF;20190706;23.0
WSLBTF;20190707;25.7
WSLBTF;20190708;22.1
WSLBTF;20190709;21.1
WSLBTF;20190710;22.7
WSLBTF;20190711;19.0
WSLBTF;20190712;21.9
WSLBTF;20190713;21.0
WSLBTF;20190714;22.5
WSLBTF;20190715;19.0
WSLBTF;20190716;24.3
WSLBTF;20190717;27.2
WSLBTF;20190718;25.0
WSLBTF;20190719;26.0
WSLBTF;20190720;30.0
WSLBTF;20190721;25.6
WSLBTF;20190722;29.6
WSLBTF;20190723;31.5
WSLBTF;20190724;34.0
WSLBTF;20190725;34.4
WSLBTF;20190726;33.3
WSLBTF;20190727;21.6
WSLBTF;20190728;13.8
WSLBTF;20190729;18.4
WSLBTF;20190730;24.6
WSLBTF;20190731;20.9
WSLBTF;20190801;23.5
WSLBTF;20190802;21.4
WSLBTF;20190803;-
WSLBTF;20190804;25.2
WSLBTF;20190805;29.2
WSLBTF;20190806;23.2
WSLBTF;20190807;16.4
WSLBTF;20190808;24.6
WSLBTF;20190809;29.3
WSLBTF;20190810;20.4
WSLBTF;20190811;25.0
WSLBTF;20190812;18.2
WSLBTF;20190813;17.0
WSLBTF;20190814;20.6
WSLBTF;20190815;22.8
WSLBTF;20190816;21.4
WSLBTF;20190817;21.7
WSLBTF;20190818;30.6
WSLBTF;20190819;17.1
WSLBTF;20190820;13.2
WSLBTF;20190821;18.7
WSLBTF;20190822;18.3
WSLBTF;20190823;18.8
WSLBTF;20190824;23.7
WSLBTF;20190825;26.2
WSLBTF;20190826;26.6
WSLBTF;20190827;28.2
WSLBTF;20190828;26.4
WSLBTF;20190829;26.9
WSLBTF;20190830;27.5
WSLBTF;20190831;29.0
WSLBTF;20190901;21.2
WSLBTF;20190902;16.2
WSLBTF;20190903;19.9
WSLBTF;20190904;24.3
WSLBTF;20190905;14.1
WSLBTF;20190906;12.1
WSLBTF;20190907;17.2
WSLBTF;20190908;10.5
WSLBTF;20190909;15.2
WSLBTF;20190910;18.7
WSLBTF;20190911;20.0
WSLBTF;20190912;-
WSLBTF;20190913;-
WSLBTF;20190914;21.8
WSLBTF;20190915;25.6
WSLBTF;20190916;26.9
