 

stn;time;fklnd3m0
KAEPT;201901;0
KAEPT;201902;0
KAEPT;201903;0
KAEPT;201904;0
KAEPT;201905;0
KAEPT;201906;0
KAEPT;201907;0
KAEPT;201908;0
KAEPT;201909;0
KAEPT;201910;0
KAEPT;201911;0
KAEPT;201912;0
KAEPT;202001;0
KAEPT;202002;1
KAEPT;202003;0
KAEPT;202004;0
KAEPT;202005;0
KAEPT;202006;0
KAEPT;202007;0
KAEPT;202008;0
KAEPT;202009;0
KAEPT;202010;0
KAEPT;202011;0
KAEPT;202012;0
