 

stn;time;fu3010m1
NAS;200308;116.3
NAS;200309;68.4
NAS;200310;91.4
NAS;200311;91.1
NAS;200312;109.8
NAS;200401;107.6
NAS;200402;118.4
NAS;200403;73.1
NAS;200404;79.9
NAS;200405;64.1
NAS;200406;77.0
NAS;200407;75.6
NAS;200408;73.1
NAS;200409;99.7
NAS;200410;72.0
NAS;200411;101.2
NAS;200412;104.0
NAS;200501;100.1
NAS;200502;113.4
NAS;200503;96.8
NAS;200504;64.1
NAS;200505;71.3
NAS;200506;78.5
NAS;200507;83.5
NAS;200508;90.7
NAS;200509;63.4
NAS;200510;67.0
NAS;200511;98.6
NAS;200512;92.5
NAS;200601;88.2
NAS;200602;96.8
NAS;200603;79.2
NAS;200604;73.8
NAS;200605;78.5
NAS;200606;100.1
NAS;200607;85.7
NAS;200608;71.3
NAS;200609;71.6
NAS;200610;80.3
NAS;200611;90.4
NAS;200612;80.3
NAS;200701;93.6
NAS;200702;84.2
NAS;200703;90.0
NAS;200704;61.6
NAS;200705;89.6
NAS;200706;77.4
NAS;200707;75.2
NAS;200708;71.3
NAS;200709;86.0
NAS;200710;60.1
NAS;200711;95.8
NAS;200712;92.2
NAS;200801;98.3
NAS;200802;62.3
NAS;200803;128.2
NAS;200804;78.5
NAS;200805;90.0
NAS;200806;66.2
NAS;200807;91.8
NAS;200808;83.9
