 

stn;time;rre150m0
FRS;196101;76.6
FRS;196102;106.1
FRS;196103;16.4
FRS;196104;226.2
FRS;196105;152.6
FRS;196106;218.0
FRS;196107;188.7
FRS;196108;130.4
FRS;196109;71.0
FRS;196110;277.9
FRS;196111;207.7
FRS;196112;52.0
FRS;196201;52.3
FRS;196202;23.4
FRS;196203;63.3
FRS;196204;197.1
FRS;196205;159.8
FRS;196206;62.5
FRS;196207;46.0
FRS;196208;201.2
FRS;196209;92.8
FRS;196210;46.9
FRS;196211;221.3
FRS;196212;65.0
FRS;196301;69.1
FRS;196302;28.0
FRS;196303;118.1
FRS;196304;227.7
FRS;196305;176.5
FRS;196306;294.9
FRS;196307;86.6
FRS;196308;291.0
FRS;196309;379.6
FRS;196310;202.4
FRS;196311;562.7
FRS;196312;38.9
FRS;196401;57.1
FRS;196402;49.4
FRS;196403;132.4
FRS;196404;277.2
FRS;196405;90.6
FRS;196406;273.2
FRS;196407;63.5
FRS;196408;120.1
FRS;196409;57.6
FRS;196410;135.0
FRS;196411;92.2
FRS;196412;52.0
FRS;196501;82.0
FRS;196502;3.9
FRS;196503;87.6
FRS;196504;5.9
FRS;196505;147.9
FRS;196506;147.3
FRS;196507;175.4
FRS;196508;294.4
FRS;196509;853.8
FRS;196510;36.5
FRS;196511;93.2
FRS;196512;36.1
FRS;196601;7.3
FRS;196602;206.4
FRS;196603;16.3
FRS;196604;222.8
FRS;196605;184.8
FRS;196606;172.1
FRS;196607;179.6
FRS;196608;114.9
FRS;196609;65.6
FRS;196610;525.1
FRS;196611;282.8
FRS;196612;63.2
FRS;196701;11.9
FRS;196702;124.2
FRS;196703;193.6
FRS;196704;142.2
FRS;196705;434.2
FRS;196706;71.8
FRS;196707;108.7
FRS;196708;247.4
FRS;196709;266.9
FRS;196710;125.5
FRS;196711;266.0
FRS;196712;9.7
FRS;196801;39.9
FRS;196802;263.1
FRS;196803;49.8
FRS;196804;318.6
FRS;196805;449.3
FRS;196806;140.5
FRS;196807;165.0
FRS;196808;255.2
FRS;196809;308.1
FRS;196810;88.2
FRS;196811;454.0
FRS;196812;48.7
FRS;196901;88.1
FRS;196902;88.4
FRS;196903;67.8
FRS;196904;63.3
FRS;196905;386.3
FRS;196906;284.6
FRS;196907;140.0
FRS;196908;118.8
FRS;196909;142.8
FRS;196910;0.0
FRS;196911;228.7
FRS;196912;18.7
FRS;197001;197.3
FRS;197002;69.4
FRS;197003;105.7
FRS;197004;175.2
FRS;197005;104.6
FRS;197006;149.6
FRS;197007;84.4
FRS;197008;311.3
FRS;197009;353.3
FRS;197010;146.4
FRS;197011;258.6
FRS;197012;85.5
FRS;197101;135.1
FRS;197102;38.4
FRS;197103;191.1
FRS;197104;153.9
FRS;197105;215.5
FRS;197106;346.6
FRS;197107;81.3
FRS;197108;186.3
FRS;197109;24.5
FRS;197110;17.8
FRS;197111;201.4
FRS;197112;41.8
FRS;197201;79.0
FRS;197202;220.1
FRS;197203;193.5
FRS;197204;174.4
FRS;197205;135.2
FRS;197206;296.8
FRS;197207;87.1
FRS;197208;85.2
FRS;197209;193.4
FRS;197210;96.6
FRS;197211;62.8
FRS;197212;97.0
FRS;197301;56.1
FRS;197302;17.2
FRS;197303;3.7
FRS;197304;122.2
FRS;197305;234.8
FRS;197306;193.5
FRS;197307;382.8
FRS;197308;96.0
FRS;197309;172.3
FRS;197310;121.9
FRS;197311;27.6
FRS;197312;171.0
FRS;197401;67.3
FRS;197402;285.5
FRS;197403;108.2
FRS;197404;111.4
FRS;197405;121.4
FRS;197406;227.5
FRS;197407;201.8
FRS;197408;215.4
FRS;197409;129.9
FRS;197410;102.3
FRS;197411;197.9
FRS;197412;7.0
FRS;197501;183.2
FRS;197502;45.4
FRS;197503;219.8
FRS;197504;313.0
FRS;197505;243.2
FRS;197506;166.3
FRS;197507;147.4
FRS;197508;122.0
FRS;197509;493.9
FRS;197510;113.7
FRS;197511;248.6
FRS;197512;38.7
FRS;197601;18.2
FRS;197602;36.5
FRS;197603;14.6
FRS;197604;162.2
FRS;197605;42.8
FRS;197606;27.3
FRS;197607;130.2
FRS;197608;155.0
FRS;197609;583.7
FRS;197610;654.9
FRS;197611;282.8
FRS;197612;50.6
FRS;197701;182.7
FRS;197702;180.2
FRS;197703;248.1
FRS;197704;357.6
FRS;197705;327.3
FRS;197706;167.2
FRS;197707;290.6
FRS;197708;519.5
FRS;197709;23.5
FRS;197710;435.2
FRS;197711;37.9
FRS;197712;72.4
FRS;197801;183.3
FRS;197802;229.9
FRS;197803;143.3
FRS;197804;208.2
FRS;197805;234.6
FRS;197806;180.5
FRS;197807;105.7
FRS;197808;375.2
FRS;197809;14.3
FRS;197810;149.0
FRS;197811;0.0
FRS;197812;110.5
FRS;197901;114.5
FRS;197902;80.6
FRS;197903;367.5
FRS;197904;114.7
FRS;197905;214.8
FRS;197906;123.0
FRS;197907;156.3
FRS;197908;184.8
FRS;197909;82.0
FRS;197910;559.2
FRS;197911;110.4
FRS;197912;117.5
FRS;198001;80.3
FRS;198002;9.1
FRS;198003;134.8
FRS;198004;3.2
FRS;198005;196.5
FRS;198006;239.4
FRS;198007;270.5
FRS;198008;101.0
FRS;198009;31.6
FRS;198010;293.4
FRS;198011;43.4
FRS;198012;8.9
FRS;198101;24.4
FRS;198102;1.5
FRS;198103;291.6
FRS;198104;106.2
FRS;198105;297.5
FRS;198106;131.9
FRS;198107;536.4
FRS;198108;30.0
FRS;198109;583.1
FRS;198110;185.9
FRS;198111;7.5
FRS;198112;200.2
FRS;198201;30.9
FRS;198202;35.9
FRS;198203;106.4
FRS;198204;1.5
FRS;198205;211.0
FRS;198206;165.4
FRS;198207;143.7
FRS;198208;228.3
FRS;198209;564.7
FRS;198210;215.0
FRS;198211;253.1
FRS;198212;82.0
FRS;198301;27.2
FRS;198302;43.9
FRS;198303;90.3
FRS;198304;339.1
FRS;198305;753.9
FRS;198306;71.3
FRS;198307;8.7
FRS;198308;80.6
FRS;198309;506.6
FRS;198310;42.4
FRS;198311;46.1
FRS;198312;170.8
FRS;198401;40.5
FRS;198402;73.8
FRS;198403;153.8
FRS;198404;90.1
FRS;198405;349.9
FRS;198406;134.8
FRS;198407;8.8
FRS;198408;161.7
FRS;198409;433.4
FRS;198410;379.6
FRS;198411;160.9
FRS;198412;117.3
FRS;198501;162.4
FRS;198502;19.1
FRS;198503;252.6
FRS;198504;143.1
FRS;198505;321.6
FRS;198506;129.4
FRS;198507;111.5
FRS;198508;380.0
FRS;198509;45.4
FRS;198510;13.1
FRS;198511;125.5
FRS;198512;71.2
FRS;198601;197.4
FRS;198602;61.6
FRS;198603;34.1
FRS;198604;981.8
FRS;198605;270.0
FRS;198606;61.7
FRS;198607;164.5
FRS;198608;290.8
FRS;198609;45.1
FRS;198610;27.6
FRS;198611;61.4
FRS;198612;27.7
FRS;198701;76.6
FRS;198702;257.5
FRS;198703;54.0
FRS;198704;175.6
FRS;198705;163.1
FRS;198706;481.1
FRS;198707;632.3
FRS;198708;195.2
FRS;198709;116.3
FRS;198710;457.7
FRS;198711;109.2
FRS;198712;34.1
FRS;198801;162.5
FRS;198802;89.0
FRS;198803;70.0
FRS;198804;80.1
FRS;198805;278.4
FRS;198806;163.7
FRS;198807;320.5
FRS;198808;271.2
FRS;198809;214.3
FRS;198810;461.6
FRS;198811;25.8
FRS;198812;79.5
FRS;198901;0.0
FRS;198902;158.7
FRS;198903;51.3
FRS;198904;492.3
FRS;198905;109.8
FRS;198906;79.9
FRS;198907;143.7
FRS;198908;90.5
FRS;198909;62.3
FRS;198910;17.5
FRS;198911;165.5
FRS;198912;165.3
FRS;199001;89.0
FRS;199002;157.9
FRS;199003;17.6
FRS;199004;147.2
FRS;199005;70.8
FRS;199006;381.3
FRS;199007;59.8
FRS;199008;163.9
FRS;199009;16.1
FRS;199010;306.8
FRS;199011;259.1
FRS;199012;126.3
FRS;199101;69.0
FRS;199102;74.6
FRS;199103;415.5
FRS;199104;136.2
FRS;199105;48.3
FRS;199106;224.4
FRS;199107;187.8
FRS;199108;56.3
FRS;199109;498.0
FRS;199110;224.5
FRS;199111;118.5
FRS;199112;144.2
FRS;199201;81.2
FRS;199202;25.3
FRS;199203;167.5
FRS;199204;99.4
FRS;199205;86.4
FRS;199206;288.5
FRS;199207;106.0
FRS;199208;248.1
FRS;199209;271.8
FRS;199210;182.8
FRS;199211;39.8
FRS;199212;116.4
FRS;199301;8.3
FRS;199302;97.1
FRS;199303;43.8
FRS;199304;130.9
FRS;199305;342.1
FRS;199306;273.0
FRS;199307;191.4
FRS;199308;240.4
FRS;199309;657.2
FRS;199310;989.3
FRS;199311;92.4
FRS;199312;104.0
FRS;199401;306.6
FRS;199402;180.0
FRS;199403;23.5
FRS;199404;81.3
