 

stn;time;tre200y0
IYVAA;1991;6.6
IYVAA;1992;7.6
IYVAA;1993;7.1
IYVAA;1994;8.1
IYVAA;1995;7.0
IYVAA;1996;5.8
IYVAA;1997;7.2
IYVAA;1998;6.7
IYVAA;1999;6.5
IYVAA;2000;7.2
IYVAA;2001;6.8
IYVAA;2002;7.2
IYVAA;2003;7.2
IYVAA;2004;6.1
IYVAA;2005;5.4
IYVAA;2006;6.4
IYVAA;2007;6.8
IYVAA;2008;6.3
IYVAA;2009;5.6
IYVAA;2010;4.6
IYVAA;2011;6.4
IYVAA;2012;5.8
IYVAA;2013;5.6
IYVAA;2014;6.4
IYVAA;2015;6.8
IYVAA;2016;6.1
IYVAA;2017;6.1
IYVAA;2018;6.4
IYVAA;2019;6.2
IYVAA;2020;6.2
