 

stn;time;fklnd3m0
ORO;201202;0
ORO;201203;0
ORO;201204;0
ORO;201205;0
ORO;201206;0
ORO;201207;0
ORO;201208;0
ORO;201209;0
ORO;201210;0
ORO;201211;0
ORO;201212;0
ORO;201301;0
ORO;201302;0
ORO;201303;0
ORO;201304;0
ORO;201305;0
ORO;201306;0
ORO;201307;0
ORO;201308;0
ORO;201309;1
ORO;201310;0
ORO;201311;0
ORO;201312;0
ORO;201401;0
ORO;201402;1
ORO;201403;0
ORO;201404;0
ORO;201405;1
ORO;201406;0
ORO;201407;0
ORO;201408;0
ORO;201409;0
ORO;201410;0
ORO;201411;0
ORO;201412;0
ORO;201501;0
ORO;201502;0
ORO;201503;0
ORO;201504;0
ORO;201505;0
ORO;201506;0
ORO;201507;0
ORO;201508;0
ORO;201509;0
ORO;201510;0
ORO;201511;0
ORO;201512;0
ORO;201601;0
ORO;201602;2
ORO;201603;0
ORO;201604;0
ORO;201605;0
ORO;201606;0
ORO;201607;0
ORO;201608;0
ORO;201609;0
ORO;201610;0
ORO;201611;0
ORO;201612;0
ORO;201701;0
ORO;201702;0
ORO;201703;0
ORO;201704;0
ORO;201705;0
ORO;201706;0
ORO;201707;0
ORO;201708;0
ORO;201709;0
ORO;201710;0
ORO;201711;1
ORO;201712;1
ORO;201801;1
ORO;201802;0
ORO;201803;0
ORO;201804;0
ORO;201805;0
ORO;201806;0
ORO;201807;0
ORO;201808;0
ORO;201809;0
ORO;201810;0
ORO;201811;0
ORO;201812;0
ORO;201901;0
ORO;201902;0
ORO;201903;1
ORO;201904;0
ORO;201905;0
ORO;201906;0
ORO;201907;1
ORO;201908;0
ORO;201909;0
ORO;201910;0
ORO;201911;0
ORO;201912;0
ORO;202001;0
ORO;202002;2
ORO;202003;1
ORO;202004;0
ORO;202005;0
ORO;202006;0
ORO;202007;0
ORO;202008;0
ORO;202009;0
ORO;202010;0
ORO;202011;0
ORO;202012;0
ORO;202101;0
ORO;202102;0
ORO;202103;0
