 

stn;time;rre150y0
DLDIG;1951;684.6
DLDIG;1952;740.1
DLDIG;1953;594.5
DLDIG;1954;831.8
DLDIG;1955;897.8
DLDIG;1956;785.1
DLDIG;1957;638.0
DLDIG;1958;885.5
DLDIG;1959;573.1
DLDIG;1960;713.0
DLDIG;1961;725.4
DLDIG;1962;550.0
DLDIG;1963;734.1
DLDIG;1964;629.3
DLDIG;1965;943.9
DLDIG;1966;858.6
DLDIG;1967;784.7
DLDIG;1968;783.7
DLDIG;1969;667.1
DLDIG;1970;822.6
DLDIG;1971;608.4
DLDIG;1972;548.0
DLDIG;1973;694.9
DLDIG;1974;789.5
DLDIG;1975;734.0
DLDIG;1976;598.2
DLDIG;1977;806.8
DLDIG;1978;867.8
DLDIG;1979;754.7
DLDIG;1980;733.4
DLDIG;1981;903.6
DLDIG;1982;741.6
DLDIG;1983;725.9
DLDIG;1984;675.0
DLDIG;1985;747.9
DLDIG;1986;731.7
DLDIG;1987;778.9
DLDIG;1988;885.5
DLDIG;1989;723.6
DLDIG;1990;642.8
DLDIG;1991;603.6
DLDIG;1992;808.8
DLDIG;1993;804.3
DLDIG;1994;727.6
DLDIG;1995;769.0
DLDIG;1996;620.5
DLDIG;1997;540.1
DLDIG;1998;732.2
DLDIG;1999;772.7
DLDIG;2000;797.9
DLDIG;2001;878.7
DLDIG;2002;1017.7
DLDIG;2003;462.7
DLDIG;2004;679.8
