 

stn;time;rhs150d0
ALT;18751214;0.0
ALT;18751215;0.0
ALT;18751216;0.0
ALT;18751217;0.0
ALT;18751218;0.0
ALT;18751219;0.0
ALT;18751220;0.0
ALT;18751221;1.7
ALT;18751222;0.0
ALT;18751223;-
ALT;18751224;-
ALT;18751225;0.0
ALT;18751226;0.0
ALT;18751227;0.0
ALT;18751228;0.0
ALT;18751229;3.6
ALT;18751230;-
ALT;18751231;0.0
ALT;18760101;0.0
ALT;18760102;2.1
ALT;18760103;21.0
ALT;18760104;20.8
ALT;18760105;0.0
ALT;18760106;0.0
ALT;18760107;0.0
ALT;18760108;0.0
ALT;18760109;0.0
ALT;18760110;0.0
ALT;18760111;0.0
ALT;18760112;0.0
ALT;18760113;0.0
ALT;18760114;0.0
ALT;18760115;0.0
ALT;18760116;0.0
ALT;18760117;0.0
ALT;18760118;3.4
ALT;18760119;0.0
ALT;18760120;0.0
ALT;18760121;0.0
ALT;18760122;0.0
ALT;18760123;0.0
ALT;18760124;0.0
ALT;18760125;0.0
ALT;18760126;0.0
ALT;18760127;0.0
ALT;18760128;0.0
ALT;18760129;0.0
ALT;18760130;0.0
ALT;18760131;0.0
ALT;18760201;0.0
ALT;18760202;0.0
ALT;18760203;0.0
ALT;18760204;5.5
ALT;18760205;0.0
ALT;18760206;0.0
ALT;18760207;0.0
ALT;18760208;1.5
ALT;18760209;0.0
ALT;18760210;2.8
ALT;18760211;0.0
ALT;18760212;0.0
ALT;18760213;0.0
ALT;18760214;0.0
ALT;18760215;6.4
ALT;18760216;0.0
ALT;18760217;9.4
ALT;18760218;0.0
ALT;18760219;2.8
ALT;18760220;27.6
ALT;18760221;10.0
ALT;18760222;0.0
ALT;18760223;21.9
ALT;18760224;5.9
ALT;18760225;0.0
ALT;18760226;0.0
ALT;18760227;35.5
ALT;18760228;8.6
ALT;18760229;0.0
ALT;18760301;6.6
ALT;18760302;21.6
ALT;18760303;21.0
ALT;18760304;0.0
ALT;18760305;7.4
ALT;18760306;7.0
ALT;18760307;11.1
ALT;18760308;0.0
ALT;18760309;6.6
ALT;18760310;0.0
ALT;18760311;0.6
ALT;18760312;5.2
ALT;18760313;8.8
ALT;18760314;0.0
ALT;18760315;2.3
ALT;18760316;0.0
ALT;18760317;21.6
ALT;18760318;0.9
ALT;18760319;10.3
ALT;18760320;0.0
ALT;18760321;0.0
ALT;18760322;0.0
ALT;18760323;0.0
ALT;18760324;0.6
ALT;18760325;18.4
ALT;18760326;0.0
ALT;18760327;0.0
ALT;18760328;2.1
ALT;18760329;0.0
ALT;18760330;0.0
ALT;18760331;0.0
ALT;18760401;0.0
ALT;18760402;0.0
ALT;18760403;0.0
ALT;18760404;0.0
ALT;18760405;0.0
ALT;18760406;0.0
ALT;18760407;0.0
ALT;18760408;0.0
ALT;18760409;0.1
ALT;18760410;0.0
ALT;18760411;2.6
ALT;18760412;3.4
ALT;18760413;0.0
ALT;18760414;0.0
ALT;18760415;6.0
ALT;18760416;1.0
ALT;18760417;0.0
ALT;18760418;0.0
ALT;18760419;0.0
ALT;18760420;0.0
ALT;18760421;18.1
ALT;18760422;7.8
ALT;18760423;20.3
ALT;18760424;4.9
ALT;18760425;14.0
ALT;18760426;9.5
ALT;18760427;0.0
ALT;18760428;7.5
ALT;18760429;6.9
ALT;18760430;0.2
ALT;18760501;8.4
ALT;18760502;11.1
ALT;18760503;3.7
ALT;18760504;6.3
ALT;18760505;12.0
ALT;18760506;0.0
ALT;18760507;0.0
ALT;18760508;0.0
ALT;18760509;0.5
ALT;18760510;3.0
ALT;18760511;7.5
ALT;18760512;7.9
ALT;18760513;8.8
ALT;18760514;0.0
ALT;18760515;0.0
ALT;18760516;0.0
ALT;18760517;0.0
ALT;18760518;0.0
ALT;18760519;0.0
ALT;18760520;0.0
ALT;18760521;0.0
ALT;18760522;0.0
ALT;18760523;0.0
ALT;18760524;0.4
ALT;18760525;9.6
ALT;18760526;11.9
ALT;18760527;7.6
ALT;18760528;0.0
ALT;18760529;0.0
ALT;18760530;0.0
ALT;18760531;0.0
ALT;18760601;0.0
ALT;18760602;0.0
ALT;18760603;0.0
ALT;18760604;0.0
ALT;18760605;0.0
ALT;18760606;0.0
ALT;18760607;0.0
ALT;18760608;0.0
ALT;18760609;0.0
ALT;18760610;13.5
ALT;18760611;54.4
ALT;18760612;32.3
ALT;18760613;14.7
ALT;18760614;1.0
ALT;18760615;0.0
ALT;18760616;18.8
ALT;18760617;0.0
ALT;18760618;0.0
ALT;18760619;0.0
ALT;18760620;0.0
ALT;18760621;5.0
ALT;18760622;15.8
ALT;18760623;33.5
ALT;18760624;0.0
ALT;18760625;0.0
ALT;18760626;20.8
ALT;18760627;0.0
ALT;18760628;0.0
ALT;18760629;0.0
ALT;18760630;14.1
