 

stn;time;rzz150mx
BOS;201410;2.2
BOS;201411;1.7
BOS;201412;1.3
BOS;201501;1.3
BOS;201502;0.9
BOS;201503;0.7
BOS;201504;0.9
BOS;201505;4.3
BOS;201506;17.4
BOS;201507;6.1
BOS;201508;8.6
BOS;201509;3.5
BOS;201510;1.5
BOS;201511;0.6
BOS;201512;0.0
BOS;201601;0.9
BOS;201602;0.9
BOS;201603;6.0
BOS;201604;2.2
BOS;201605;2.8
BOS;201606;6.0
BOS;201607;8.6
BOS;201608;10.2
BOS;201609;7.6
BOS;201610;1.7
BOS;201611;1.1
BOS;201612;0.4
BOS;201701;0.9
BOS;201702;1.3
BOS;201703;1.4
BOS;201704;1.0
BOS;201705;3.9
BOS;201706;7.0
BOS;201707;7.7
BOS;201708;8.3
BOS;201709;2.6
BOS;201710;1.9
BOS;201711;1.0
BOS;201712;0.9
BOS;201801;7.2
BOS;201802;0.5
BOS;201803;1.3
BOS;201804;2.0
BOS;201805;3.1
BOS;201806;8.8
BOS;201807;20.7
BOS;201808;4.3
BOS;201809;1.9
BOS;201810;2.6
BOS;201811;1.4
BOS;201812;1.4
BOS;201901;0.6
BOS;201902;0.7
BOS;201903;1.0
BOS;201904;3.3
BOS;201905;1.7
BOS;201906;8.4
BOS;201907;8.7
BOS;201908;9.3
BOS;201909;3.9
BOS;201910;4.4
BOS;201911;1.6
BOS;201912;1.2
BOS;202001;0.5
BOS;202002;1.2
BOS;202003;0.7
BOS;202004;0.7
BOS;202005;5.2
BOS;202006;5.6
BOS;202007;6.5
BOS;202008;5.9
BOS;202009;4.5
BOS;202010;5.1
BOS;202011;0.7
