 

stn;time;rs1000y0
ILZ;1892;0
ILZ;1893;0
ILZ;1894;0
ILZ;1895;0
ILZ;1896;0
ILZ;1897;0
ILZ;1898;0
ILZ;1899;0
ILZ;1900;0
ILZ;1901;0
ILZ;1902;0
ILZ;1903;0
ILZ;1904;0
ILZ;1905;0
ILZ;1906;0
ILZ;1907;0
ILZ;1908;0
ILZ;1909;0
ILZ;1910;0
ILZ;1911;0
ILZ;1912;0
ILZ;1913;0
ILZ;1914;0
ILZ;1915;0
ILZ;1916;0
ILZ;1917;0
ILZ;1918;0
ILZ;1919;0
ILZ;1920;0
ILZ;1921;0
ILZ;1922;0
ILZ;1923;0
ILZ;1924;0
ILZ;1925;0
ILZ;1926;0
ILZ;1927;0
ILZ;1928;0
ILZ;1929;0
ILZ;1930;0
ILZ;1931;0
ILZ;1932;0
ILZ;1933;0
ILZ;1934;0
ILZ;1935;0
ILZ;1936;0
ILZ;1937;0
ILZ;1938;0
ILZ;1939;0
ILZ;1940;0
ILZ;1941;0
ILZ;1942;0
ILZ;1943;0
ILZ;1944;0
ILZ;1945;0
ILZ;1946;0
ILZ;1947;0
ILZ;1948;0
ILZ;1949;0
ILZ;1950;0
ILZ;1951;0
ILZ;1952;0
ILZ;1953;0
ILZ;1954;0
ILZ;1955;0
ILZ;1956;0
ILZ;1957;0
ILZ;1958;0
ILZ;1959;0
ILZ;1960;0
ILZ;1961;0
ILZ;1962;0
ILZ;1963;0
ILZ;1964;0
ILZ;1965;0
ILZ;1966;0
ILZ;1967;0
ILZ;1968;0
ILZ;1969;0
ILZ;1970;0
ILZ;1971;0
ILZ;1972;0
ILZ;1973;0
ILZ;1974;0
ILZ;1975;0
ILZ;1976;0
ILZ;1977;0
ILZ;1978;0
ILZ;1979;0
ILZ;1980;0
ILZ;1981;0
ILZ;1982;0
ILZ;1983;0
ILZ;1984;1
ILZ;1985;0
ILZ;1986;0
ILZ;1987;0
ILZ;1988;0
ILZ;1989;0
ILZ;1990;0
ILZ;1991;1
ILZ;1992;0
ILZ;1993;0
ILZ;1994;0
ILZ;1995;0
ILZ;1996;0
ILZ;1997;0
ILZ;1998;0
ILZ;1999;0
ILZ;2000;0
ILZ;2001;0
ILZ;2002;0
ILZ;2003;0
ILZ;2004;0
ILZ;2005;0
ILZ;2006;0
ILZ;2007;0
ILZ;2008;0
ILZ;2009;0
ILZ;2010;0
ILZ;2011;0
ILZ;2012;0
ILZ;2013;0
ILZ;2014;0
ILZ;2015;0
ILZ;2016;0
ILZ;2017;0
ILZ;2018;0
ILZ;2019;0
ILZ;2020;0
