 

stn;time;rre150y0
BLU;1972;1078.3
BLU;1973;1091.8
BLU;1974;1288.7
BLU;1975;1334.7
BLU;1976;948.1
BLU;1977;1501.8
BLU;1978;1375.2
BLU;1979;1594.7
BLU;1980;1465.8
BLU;1981;1546.2
BLU;1982;1266.8
BLU;1983;1133.0
BLU;1984;1238.0
BLU;1985;1217.6
BLU;1986;1349.3
BLU;1987;1183.3
BLU;1988;1336.1
BLU;1989;1122.8
BLU;1990;1414.2
BLU;1991;1054.1
BLU;1992;1186.0
BLU;1993;1344.4
BLU;1994;1353.0
BLU;1995;1436.4
BLU;1996;1247.2
BLU;1997;1179.1
BLU;1998;979.1
BLU;1999;1635.8
BLU;2000;1078.1
BLU;2001;1521.5
BLU;2002;1464.4
BLU;2003;1081.4
BLU;2004;1277.3
BLU;2005;1241.5
BLU;2006;1348.8
BLU;2007;1283.5
BLU;2008;1213.4
BLU;2009;1054.6
BLU;2010;1165.8
BLU;2011;1056.3
BLU;2012;1289.5
BLU;2013;1259.7
BLU;2014;1402.5
BLU;2015;1045.4
BLU;2016;1332.2
BLU;2017;1096.8
BLU;2018;1150.7
BLU;2019;1153.7
BLU;2020;1176.3
