 

stn;time;rhh150yx
DLKON;1996;11.5
DLKON;1997;16.6
DLKON;1998;15.8
DLKON;1999;13.8
DLKON;2000;19.7
DLKON;2001;9.7
DLKON;2002;33.5
DLKON;2003;15.3
DLKON;2004;16.8
DLKON;2005;15.8
DLKON;2006;12.3
DLKON;2007;45.8
DLKON;2008;15.1
DLKON;2009;9.4
DLKON;2010;10.9
DLKON;2011;13.4
DLKON;2012;27.3
DLKON;2013;10.9
DLKON;2014;9.9
DLKON;2015;21.3
DLKON;2016;13.7
DLKON;2017;28.8
DLKON;2018;13.1
DLKON;2019;27.0
DLKON;2020;16.3
