 

stn;time;rzz150mx
AUB;201412;1.0
AUB;201501;1.8
AUB;201502;1.2
AUB;201503;1.6
AUB;201504;1.8
AUB;201505;2.6
AUB;201506;25.2
AUB;201507;7.0
AUB;201508;6.4
AUB;201509;2.8
AUB;201510;1.7
AUB;201511;2.5
AUB;201512;0.9
AUB;201601;1.5
AUB;201602;1.9
AUB;201603;1.2
AUB;201604;2.8
AUB;201605;4.7
AUB;201606;5.7
AUB;201607;4.1
AUB;201608;4.9
AUB;201609;4.1
AUB;201610;1.4
AUB;201611;2.2
AUB;201612;0.4
AUB;201701;1.3
AUB;201702;1.5
AUB;201703;1.4
AUB;201704;1.2
AUB;201705;5.1
AUB;201706;4.8
AUB;201707;6.1
AUB;201708;4.5
AUB;201709;2.8
AUB;201710;1.7
AUB;201711;5.9
AUB;201712;1.5
AUB;201801;2.6
AUB;201802;1.1
AUB;201803;1.7
AUB;201804;1.4
AUB;201805;9.1
AUB;201806;7.1
AUB;201807;9.7
AUB;201808;5.7
AUB;201809;3.9
AUB;201810;0.5
AUB;201811;1.0
