 

stn;time;rhh150mx
IYPFI;201411;7.3
IYPFI;201412;3.5
IYPFI;201501;3.4
IYPFI;201502;0.6
IYPFI;201503;1.7
IYPFI;201504;3.1
IYPFI;201505;7.1
IYPFI;201506;5.2
IYPFI;201507;12.5
IYPFI;201508;7.8
IYPFI;201509;10.8
IYPFI;201510;3.3
IYPFI;201511;0.8
IYPFI;201512;1.0
IYPFI;201601;4.8
IYPFI;201602;3.7
IYPFI;201603;3.6
IYPFI;201604;6.7
IYPFI;201605;7.0
IYPFI;201606;7.3
IYPFI;201607;14.7
IYPFI;201608;10.9
IYPFI;201609;7.2
IYPFI;201610;7.7
IYPFI;201611;2.8
IYPFI;201612;0.3
IYPFI;201701;2.0
IYPFI;201702;2.2
IYPFI;201703;3.0
IYPFI;201704;3.1
IYPFI;201705;6.5
IYPFI;201706;8.9
IYPFI;201707;10.0
IYPFI;201708;9.4
IYPFI;201709;5.6
IYPFI;201710;1.9
IYPFI;201711;5.2
IYPFI;201712;5.2
IYPFI;201801;9.1
IYPFI;201802;0.8
IYPFI;201803;4.2
IYPFI;201804;3.4
IYPFI;201805;4.2
IYPFI;201806;8.3
IYPFI;201807;8.0
IYPFI;201808;16.2
IYPFI;201809;5.0
IYPFI;201810;10.9
IYPFI;201811;4.0
IYPFI;201812;5.8
IYPFI;201901;3.8
IYPFI;201902;4.2
