 

stn;time;rzz150mx
VDFOL;201301;1.8
VDFOL;201302;1.0
VDFOL;201303;0.6
VDFOL;201304;3.1
VDFOL;201305;7.7
VDFOL;201306;7.9
VDFOL;201307;3.4
VDFOL;201308;9.4
VDFOL;201309;5.7
VDFOL;201310;2.0
VDFOL;201311;3.6
VDFOL;201312;1.3
VDFOL;201401;1.4
VDFOL;201402;2.5
VDFOL;201403;1.6
VDFOL;201404;3.7
VDFOL;201405;2.3
VDFOL;201406;10.4
VDFOL;201407;8.4
VDFOL;201408;8.3
VDFOL;201409;8.8
VDFOL;201410;5.0
VDFOL;201411;1.3
VDFOL;201412;1.1
VDFOL;201501;1.2
VDFOL;201502;1.5
VDFOL;201503;1.4
VDFOL;201504;1.6
VDFOL;201505;5.0
VDFOL;201506;6.3
VDFOL;201507;3.0
VDFOL;201508;2.7
VDFOL;201509;4.0
VDFOL;201510;2.1
VDFOL;201511;4.2
VDFOL;201512;0.5
VDFOL;201601;1.7
VDFOL;201602;2.4
VDFOL;201603;2.4
VDFOL;201604;4.4
VDFOL;201605;6.6
VDFOL;201606;3.8
VDFOL;201607;8.7
VDFOL;201608;3.4
VDFOL;201609;4.6
VDFOL;201610;9.1
VDFOL;201611;2.1
VDFOL;201612;0.0
VDFOL;201701;2.5
VDFOL;201702;2.9
VDFOL;201703;1.7
VDFOL;201704;0.7
VDFOL;201705;7.3
VDFOL;201706;4.5
VDFOL;201707;8.0
VDFOL;201708;2.3
VDFOL;201709;3.1
VDFOL;201710;2.4
VDFOL;201711;1.1
VDFOL;201712;2.0
VDFOL;201801;1.6
VDFOL;201802;0.7
VDFOL;201803;1.5
VDFOL;201804;3.5
VDFOL;201805;3.6
VDFOL;201806;8.7
VDFOL;201807;3.4
VDFOL;201808;6.7
VDFOL;201809;3.3
VDFOL;201810;0.8
VDFOL;201811;0.9
VDFOL;201812;5.1
VDFOL;201901;0.0
VDFOL;201902;-
VDFOL;201903;1.0
VDFOL;201904;2.2
VDFOL;201905;3.0
VDFOL;201906;5.0
VDFOL;201907;3.4
VDFOL;201908;3.6
VDFOL;201909;2.4
VDFOL;201910;3.6
VDFOL;201911;2.6
VDFOL;201912;1.6
VDFOL;202001;1.2
VDFOL;202002;2.4
VDFOL;202003;2.0
VDFOL;202004;3.6
VDFOL;202005;2.2
VDFOL;202006;5.0
VDFOL;202007;4.6
VDFOL;202008;4.2
VDFOL;202009;3.6
VDFOL;202010;1.6
VDFOL;202011;3.0
VDFOL;202012;1.4
VDFOL;202101;1.8
VDFOL;202102;0.8
VDFOL;202103;1.4
