 

stn;time;rzz150yx
TIOLI;2000;11.6
TIOLI;2001;7.6
TIOLI;2002;7.8
TIOLI;2003;10.5
TIOLI;2004;3.5
TIOLI;2005;7.8
TIOLI;2006;6.6
TIOLI;2007;10.8
TIOLI;2008;8.1
TIOLI;2009;6.8
TIOLI;2010;7.7
TIOLI;2011;16.1
TIOLI;2012;15.5
TIOLI;2013;10.6
TIOLI;2014;14.2
TIOLI;2015;7.9
TIOLI;2016;14.8
TIOLI;2017;14.6
TIOLI;2018;10.4
TIOLI;2019;9.8
TIOLI;2020;8.4
