 

stn;time;fu3010m1
TICAM;201206;60.5
TICAM;201207;58.0
TICAM;201208;67.7
TICAM;201209;95.4
TICAM;201210;75.6
TICAM;201211;59.4
TICAM;201212;75.6
TICAM;201301;74.5
TICAM;201302;104.8
TICAM;201303;101.2
TICAM;201304;74.9
TICAM;201305;71.6
TICAM;201306;68.0
TICAM;201307;77.8
TICAM;201308;70.9
TICAM;201309;56.2
TICAM;201310;92.5
TICAM;201311;102.6
TICAM;201312;76.0
TICAM;201401;73.1
TICAM;201402;55.1
TICAM;201403;-
TICAM;201404;72.7
TICAM;201405;75.2
TICAM;201406;53.6
TICAM;201407;55.8
TICAM;201408;52.9
TICAM;201409;63.4
TICAM;201410;82.1
TICAM;201411;56.5
TICAM;201412;74.9
TICAM;201501;94.7
TICAM;201502;118.4
TICAM;201503;100.4
TICAM;201504;72.4
TICAM;201505;67.0
TICAM;201506;61.2
TICAM;201507;85.0
TICAM;201508;53.3
TICAM;201509;81.0
TICAM;201510;50.8
TICAM;201511;78.8
TICAM;201512;49.7
TICAM;201601;69.1
TICAM;201602;79.9
TICAM;201603;82.1
TICAM;201604;82.8
