 

stn;time;rre150yx
EGO;1974;32.2
EGO;1975;44.0
EGO;1976;48.0
EGO;1977;61.7
EGO;1978;58.5
EGO;1979;48.0
EGO;1980;44.1
EGO;1981;32.7
EGO;1982;48.5
EGO;1983;33.6
EGO;1984;36.0
EGO;1985;34.6
EGO;1986;34.5
EGO;1987;52.1
EGO;1988;36.5
EGO;1989;55.8
EGO;1990;46.9
EGO;1991;38.4
EGO;1992;44.8
EGO;1993;49.6
EGO;1994;52.8
EGO;1995;65.5
EGO;1996;32.5
EGO;1997;40.8
EGO;1998;44.1
EGO;1999;48.9
EGO;2000;38.7
EGO;2001;38.4
EGO;2002;40.1
EGO;2003;28.1
EGO;2004;35.0
EGO;2005;45.7
EGO;2006;57.6
EGO;2007;89.1
EGO;2008;45.1
EGO;2009;45.4
EGO;2010;49.1
EGO;2011;37.9
EGO;2012;34.0
EGO;2013;56.9
EGO;2014;31.0
EGO;2015;54.7
EGO;2016;46.5
EGO;2017;44.5
EGO;2018;57.1
EGO;2019;30.7
EGO;2020;34.6
