 

stn;time;rsd300y0
TDG;1961;4
TDG;1962;4
TDG;1963;4
TDG;1964;2
TDG;1965;6
TDG;1966;4
TDG;1967;4
TDG;1968;12
TDG;1969;4
TDG;1970;4
TDG;1971;3
TDG;1972;3
TDG;1973;7
TDG;1974;7
TDG;1975;2
TDG;1976;5
TDG;1977;4
TDG;1978;8
TDG;1979;6
TDG;1980;9
TDG;1981;3
TDG;1982;5
TDG;1983;7
TDG;1984;5
TDG;1985;9
TDG;1986;4
TDG;1987;10
TDG;1988;7
TDG;1989;2
TDG;1990;6
TDG;1991;5
TDG;1992;5
TDG;1993;5
TDG;1994;9
TDG;1995;8
TDG;1996;4
TDG;1997;6
TDG;1998;4
TDG;1999;8
TDG;2000;7
TDG;2001;12
TDG;2002;11
TDG;2003;4
TDG;2004;4
TDG;2005;3
TDG;2006;12
TDG;2007;10
TDG;2008;7
TDG;2009;4
TDG;2010;3
TDG;2011;4
TDG;2012;6
TDG;2013;12
TDG;2014;9
TDG;2015;7
TDG;2016;11
TDG;2017;4
TDG;2018;3
TDG;2019;9
TDG;2020;3
