 

stn;time;rsd100m0
VDGEN;201301;1
VDGEN;201302;3
VDGEN;201303;3
VDGEN;201304;3
VDGEN;201305;3
VDGEN;201306;3
VDGEN;201307;4
VDGEN;201308;2
VDGEN;201309;4
VDGEN;201310;7
VDGEN;201311;7
VDGEN;201312;3
VDGEN;201401;3
VDGEN;201402;6
VDGEN;201403;1
VDGEN;201404;0
VDGEN;201405;1
VDGEN;201406;2
VDGEN;201407;9
VDGEN;201408;4
VDGEN;201409;1
VDGEN;201410;5
VDGEN;201411;4
VDGEN;201412;1
VDGEN;201501;3
VDGEN;201502;2
VDGEN;201503;4
VDGEN;201504;2
VDGEN;201505;3
VDGEN;201506;2
VDGEN;201507;1
VDGEN;201508;2
VDGEN;201509;3
VDGEN;201510;2
VDGEN;201511;2
VDGEN;201512;0
VDGEN;201601;9
VDGEN;201602;6
VDGEN;201603;2
VDGEN;201604;4
VDGEN;201605;7
VDGEN;201606;4
VDGEN;201607;4
VDGEN;201608;1
VDGEN;201609;1
VDGEN;201610;4
VDGEN;201611;4
VDGEN;201612;0
VDGEN;201701;0
VDGEN;201702;3
VDGEN;201703;4
VDGEN;201704;1
VDGEN;201705;2
VDGEN;201706;3
VDGEN;201707;2
VDGEN;201708;2
VDGEN;201709;2
VDGEN;201710;0
VDGEN;201711;3
VDGEN;201712;7
VDGEN;201801;11
VDGEN;201802;2
VDGEN;201803;5
VDGEN;201804;1
VDGEN;201805;4
VDGEN;201806;1
VDGEN;201807;3
VDGEN;201808;1
VDGEN;201809;0
VDGEN;201810;1
VDGEN;201811;2
VDGEN;201812;6
VDGEN;201901;2
VDGEN;201902;-
VDGEN;201903;3
VDGEN;201904;1
VDGEN;201905;2
VDGEN;201906;1
VDGEN;201907;3
VDGEN;201908;3
VDGEN;201909;1
VDGEN;201910;7
VDGEN;201911;6
VDGEN;201912;10
VDGEN;202001;1
VDGEN;202002;4
VDGEN;202003;2
VDGEN;202004;3
VDGEN;202005;4
VDGEN;202006;2
VDGEN;202007;1
VDGEN;202008;3
VDGEN;202009;3
VDGEN;202010;5
VDGEN;202011;1
VDGEN;202012;3
VDGEN;202101;9
VDGEN;202102;2
VDGEN;202103;3
VDGEN;202104;1
VDGEN;202105;7
