 

stn;time;rre150m0
NABDAV;201610;44.6
NABDAV;201611;33.8
NABDAV;201612;4.2
NABDAV;201701;56.2
NABDAV;201702;31.4
NABDAV;201703;71.6
NABDAV;201704;31.1
NABDAV;201705;63.7
NABDAV;201706;151.0
NABDAV;201707;104.9
NABDAV;201708;153.9
NABDAV;201709;148.3
NABDAV;201710;55.7
NABDAV;201711;46.1
NABDAV;201712;56.3
NABDAV;201801;150.8
NABDAV;201802;16.9
NABDAV;201803;32.3
NABDAV;201804;18.1
NABDAV;201805;55.0
NABDAV;201806;74.7
NABDAV;201807;65.9
NABDAV;201808;106.5
NABDAV;201809;63.9
NABDAV;201810;120.0
NABDAV;201811;26.9
NABDAV;201812;169.9
NABDAV;201901;140.4
NABDAV;201902;32.3
NABDAV;201903;98.6
NABDAV;201904;70.5
NABDAV;201905;121.2
NABDAV;201906;57.4
NABDAV;201907;107.9
NABDAV;201908;199.4
NABDAV;201909;84.6
NABDAV;201910;104.9
NABDAV;201911;72.6
NABDAV;201912;38.7
NABDAV;202001;33.2
NABDAV;202002;74.1
NABDAV;202003;75.5
NABDAV;202004;38.6
NABDAV;202005;63.7
NABDAV;202006;158.4
NABDAV;202007;84.4
NABDAV;202008;176.7
NABDAV;202009;90.4
NABDAV;202010;85.0
NABDAV;202011;11.1
NABDAV;202012;48.4
NABDAV;202101;151.6
NABDAV;202102;21.9
NABDAV;202103;46.4
