 

stn;time;rs1000y0
DLMUS;1946;0
DLMUS;1947;0
DLMUS;1948;0
DLMUS;1949;0
DLMUS;1950;0
DLMUS;1951;0
DLMUS;1952;0
DLMUS;1953;0
DLMUS;1954;0
DLMUS;1955;0
DLMUS;1956;0
DLMUS;1957;0
DLMUS;1958;0
DLMUS;1959;0
DLMUS;1960;0
DLMUS;1961;0
DLMUS;1962;0
DLMUS;1963;0
DLMUS;1964;0
DLMUS;1965;0
DLMUS;1966;0
DLMUS;1967;0
DLMUS;1968;0
DLMUS;1969;0
DLMUS;1970;0
DLMUS;1971;0
DLMUS;1972;0
DLMUS;1973;0
DLMUS;1974;0
DLMUS;1975;0
DLMUS;1976;0
DLMUS;1977;0
DLMUS;1978;0
DLMUS;1979;0
DLMUS;1980;0
DLMUS;1981;0
DLMUS;1982;0
DLMUS;1983;0
DLMUS;1984;0
DLMUS;1985;0
DLMUS;1986;0
DLMUS;1987;0
DLMUS;1988;0
DLMUS;1989;0
DLMUS;1990;0
DLMUS;1991;0
DLMUS;1992;0
DLMUS;1993;0
DLMUS;1994;0
DLMUS;1995;0
DLMUS;1996;0
DLMUS;1997;0
DLMUS;1998;0
DLMUS;1999;0
DLMUS;2000;0
DLMUS;2001;0
DLMUS;2002;0
DLMUS;2003;0
DLMUS;2004;0
DLMUS;2005;0
DLMUS;2006;0
DLMUS;2007;0
DLMUS;2008;0
DLMUS;2009;0
DLMUS;2010;0
DLMUS;2011;0
DLMUS;2012;0
DLMUS;2013;0
DLMUS;2014;0
DLMUS;2015;0
