 

stn;time;rti150yx
BRZ;1901;19010405
BRZ;1902;19020517
BRZ;1903;19030913
BRZ;1904;19040626
BRZ;1905;19050920
BRZ;1906;19060601
BRZ;1907;19070701
BRZ;1908;19080523
BRZ;1909;19090622
BRZ;1910;19100614
BRZ;1911;19110518
BRZ;1912;19120613
BRZ;1913;19130820
BRZ;1914;19140109
BRZ;1915;19150904
BRZ;1916;19161002
BRZ;1917;19171121
BRZ;1918;19180621
BRZ;1919;19191206
BRZ;1920;19200504
BRZ;1921;19211103
BRZ;1922;19220715
BRZ;1923;19230529
BRZ;1924;19241031
BRZ;1925;19250709
BRZ;1926;19260622
BRZ;1927;19270710
BRZ;1928;19281125
BRZ;1929;19291019
BRZ;1930;19301009
BRZ;1931;19310304
BRZ;1932;19320309
BRZ;1933;19330707
BRZ;1934;19340909
BRZ;1935;19351028
BRZ;1936;19361203
BRZ;1937;19370222
BRZ;1938;19380813
BRZ;1939;19391117
BRZ;1940;19400625
BRZ;1941;19410714
BRZ;1942;19421031
BRZ;1943;19430606
BRZ;1944;19441123
BRZ;1945;19450905
BRZ;1946;19460621
BRZ;1947;19471110
BRZ;1948;19480828
BRZ;1949;19490907
BRZ;1950;19501116
BRZ;1951;19511022
BRZ;1952;19521107
BRZ;1953;19530527
BRZ;1954;19541223
BRZ;1955;19550208
BRZ;1956;19560627
BRZ;1957;19570923
BRZ;1958;19580106
BRZ;1959;19590706
BRZ;1960;19600818
BRZ;1961;19611211
BRZ;1962;19621215
BRZ;1963;19630110
BRZ;1964;19640912
BRZ;1965;19650822
BRZ;1966;19660815
BRZ;1967;19670824
BRZ;1968;19681102
BRZ;1969;19690618
BRZ;1970;19700203
BRZ;1971;19710606
BRZ;1972;19721116
BRZ;1973;19730620
BRZ;1974;19741019
BRZ;1975;19750811
BRZ;1976;19761209
BRZ;1977;19771114
BRZ;1978;19780807
BRZ;1979;19790921
BRZ;1980;19801017
BRZ;1981;19811010
BRZ;1982;19820816
BRZ;1983;19831126
BRZ;1984;19840810
BRZ;1985;19850508
BRZ;1986;19860409
BRZ;1987;19870615
BRZ;1988;19881219
BRZ;1989;19890701
BRZ;1990;19900214
BRZ;1991;19911221
BRZ;1992;19921121
BRZ;1993;19930710
BRZ;1994;19940518
BRZ;1995;19951225
BRZ;1996;19961129
BRZ;1997;19970611
BRZ;1998;19981024
BRZ;1999;19990521
BRZ;2000;20000920
BRZ;2001;20011229
BRZ;2002;20021102
BRZ;2003;20031127
BRZ;2004;20040602
BRZ;2005;20050822
BRZ;2006;20060917
BRZ;2007;20070808
BRZ;2008;20080815
BRZ;2009;20090717
BRZ;2010;20100530
BRZ;2011;20111222
BRZ;2012;20120105
BRZ;2013;20130531
BRZ;2014;20140721
BRZ;2015;20151120
BRZ;2016;20160512
BRZ;2017;20170810
BRZ;2018;20180104
BRZ;2019;20190615
BRZ;2020;20201002
