 

stn;time;rti150yx
IYREI;1988;19880821
IYREI;1989;19890709
IYREI;1990;19901126
IYREI;1991;19911223
IYREI;1992;19920901
IYREI;1993;19931003
IYREI;1994;19940915
IYREI;1995;19950111
IYREI;1996;19961016
IYREI;1997;19970623
IYREI;1998;19980628
IYREI;1999;19990417
IYREI;2000;20000804
IYREI;2001;20010108
IYREI;2002;20021119
IYREI;2003;20031009
IYREI;2004;20040620
IYREI;2005;20050705
IYREI;2006;20060520
IYREI;2007;20071111
IYREI;2008;20081030
IYREI;2009;20090905
IYREI;2010;20100718
IYREI;2011;20110918
IYREI;2012;20120831
IYREI;2013;20131024
IYREI;2014;20141106
IYREI;2015;20150520
IYREI;2016;20160713
IYREI;2017;20170711
IYREI;2018;20181027
IYREI;2019;20190520
