 

stn;time;tre200y0
ABO;1959;6.3
ABO;1960;5.6
ABO;1961;6.6
ABO;1962;4.8
ABO;1963;4.7
ABO;1964;5.8
ABO;1965;4.7
ABO;1966;5.6
ABO;1967;5.7
ABO;1968;5.3
ABO;1969;4.8
ABO;1970;4.9
ABO;1971;5.5
ABO;1972;5.1
ABO;1973;5.0
ABO;1974;5.1
ABO;1975;5.3
ABO;1976;5.2
ABO;1977;5.5
ABO;1978;4.9
ABO;1979;5.1
ABO;1980;4.4
ABO;1981;5.1
ABO;1982;6.0
ABO;1983;6.2
ABO;1984;4.9
ABO;1985;5.1
ABO;1986;5.5
ABO;1987;5.5
ABO;1988;6.1
ABO;1989;6.8
ABO;1990;6.5
ABO;1991;5.6
ABO;1992;6.3
ABO;1993;5.9
ABO;1994;7.2
ABO;1995;5.9
ABO;1996;5.4
ABO;1997;6.6
ABO;1998;6.1
ABO;1999;5.9
ABO;2000;6.6
ABO;2001;6.0
ABO;2002;6.8
ABO;2003;6.9
ABO;2004;5.9
ABO;2005;5.2
ABO;2006;6.5
ABO;2007;6.5
ABO;2008;6.1
ABO;2009;6.2
ABO;2010;5.1
ABO;2011;7.3
ABO;2012;6.3
ABO;2013;5.7
ABO;2014;7.0
ABO;2015;7.3
ABO;2016;6.8
ABO;2017;6.8
ABO;2018;7.4
ABO;2019;7.2
ABO;2020;7.6
