 

stn;time;rre150m0
VDU;192802;71.5
VDU;192803;47.5
VDU;192804;80.5
VDU;192805;171.3
VDU;192806;140.7
VDU;192807;91.3
VDU;192808;240.6
VDU;192809;71.7
VDU;192810;147.9
VDU;192811;115.5
VDU;192812;57.8
VDU;192901;41.1
VDU;192902;11.3
VDU;192903;19.3
VDU;192904;114.4
VDU;192905;97.1
VDU;192906;132.0
VDU;192907;127.0
VDU;192908;174.5
VDU;192909;65.9
VDU;192910;97.7
VDU;192911;27.0
VDU;192912;98.3
VDU;193001;20.6
VDU;193002;9.0
VDU;193003;42.2
VDU;193004;122.6
VDU;193005;155.0
VDU;193006;66.7
VDU;193007;219.5
VDU;193008;186.1
VDU;193009;143.9
VDU;193010;129.9
VDU;193011;80.8
VDU;193012;45.4
VDU;193101;98.2
VDU;193102;88.8
VDU;193103;79.4
VDU;193104;47.7
VDU;193105;87.5
VDU;193106;128.9
VDU;193107;229.6
VDU;193108;220.6
VDU;193109;113.8
VDU;193110;60.8
VDU;193111;16.5
VDU;193112;36.7
VDU;193201;81.5
VDU;193202;10.8
VDU;193203;63.0
VDU;193204;75.5
VDU;193205;199.5
VDU;193206;66.6
VDU;193207;187.3
VDU;193208;95.8
VDU;193209;62.7
VDU;193210;146.1
VDU;193211;28.9
VDU;193212;4.9
VDU;193301;41.6
VDU;193302;55.2
VDU;193303;62.4
VDU;193304;79.9
VDU;193305;185.0
VDU;193306;179.8
VDU;193307;187.6
VDU;193308;88.7
VDU;193309;89.7
VDU;193310;119.1
VDU;193311;55.4
VDU;193312;16.9
VDU;193401;53.4
VDU;193402;6.3
VDU;193403;59.0
VDU;193404;46.4
VDU;193405;47.4
VDU;193406;211.4
VDU;193407;142.9
VDU;193408;312.1
VDU;193409;112.8
VDU;193410;94.3
VDU;193411;23.6
VDU;193412;60.8
VDU;193501;86.0
VDU;193502;102.5
VDU;193503;64.7
VDU;193504;122.2
VDU;193505;93.1
VDU;193506;117.0
VDU;193507;125.1
VDU;193508;199.8
VDU;193509;63.1
VDU;193510;204.7
VDU;193511;70.3
VDU;193512;99.7
VDU;193601;79.7
VDU;193602;62.5
VDU;193603;40.7
VDU;193604;86.4
VDU;193605;80.3
VDU;193606;143.7
VDU;193607;333.5
VDU;193608;112.0
VDU;193609;152.5
VDU;193610;73.3
VDU;193611;22.5
VDU;193612;63.3
VDU;193701;58.9
VDU;193702;153.4
VDU;193703;87.2
VDU;193704;63.5
VDU;193705;103.4
VDU;193706;122.0
VDU;193707;144.6
VDU;193708;198.7
VDU;193709;160.9
VDU;193710;68.2
VDU;193711;44.3
VDU;193712;42.8
VDU;193801;96.4
VDU;193802;56.0
VDU;193803;35.6
VDU;193804;44.1
VDU;193805;91.0
VDU;193806;125.1
VDU;193807;205.0
VDU;193808;120.3
VDU;193809;42.4
VDU;193810;37.2
