 

stn;time;hto000y0
SBE;1968;43
SBE;1969;29
SBE;1970;45
SBE;1971;39
SBE;1972;31
SBE;1973;22
SBE;1974;39
SBE;1975;55
SBE;1976;24
SBE;1977;55
SBE;1978;54
SBE;1979;48
SBE;1980;22
SBE;1981;9
SBE;1982;37
SBE;1983;25
SBE;1984;43
SBE;1985;42
SBE;1986;43
SBE;1987;26
SBE;1988;29
SBE;1989;15
SBE;1990;18
SBE;1991;21
SBE;1992;23
SBE;1993;10
SBE;1994;30
SBE;1995;18
SBE;1996;27
SBE;1997;24
SBE;1998;24
SBE;1999;21
SBE;2000;30
SBE;2001;60
SBE;2002;11
SBE;2003;23
SBE;2004;28
SBE;2005;14
