 

stn;time;tre200y0
RAG;1939;8.7
RAG;1940;7.4
RAG;1941;8.1
RAG;1942;8.7
RAG;1943;10.0
RAG;1944;8.4
RAG;1945;9.2
RAG;1946;9.3
RAG;1947;10.3
RAG;1948;9.8
RAG;1949;10.0
RAG;1950;9.6
RAG;1951;9.8
RAG;1952;9.0
RAG;1953;9.2
RAG;1954;8.4
RAG;1955;8.6
RAG;1956;7.7
RAG;1957;9.1
RAG;1958;8.9
RAG;1959;9.9
RAG;1960;9.5
RAG;1961;10.1
RAG;1962;8.4
RAG;1963;8.0
RAG;1964;9.1
RAG;1965;8.3
RAG;1966;9.3
RAG;1967;9.0
RAG;1968;8.7
RAG;1969;8.5
RAG;1970;8.5
RAG;1971;8.6
RAG;1972;8.9
RAG;1973;8.6
RAG;1974;9.3
RAG;1975;9.1
RAG;1976;9.1
RAG;1977;9.4
RAG;1978;8.3
RAG;1979;9.1
RAG;1980;8.3
RAG;1981;8.8
RAG;1982;9.7
RAG;1983;9.6
RAG;1984;8.9
RAG;1985;8.6
RAG;1986;9.0
RAG;1987;8.7
RAG;1988;9.8
RAG;1989;9.7
RAG;1990;9.9
RAG;1991;9.2
RAG;1992;10.1
RAG;1993;9.5
RAG;1994;11.0
RAG;1995;9.7
RAG;1996;9.1
RAG;1997;10.2
RAG;1998;10.1
RAG;1999;10.1
RAG;2000;11.0
RAG;2001;10.3
RAG;2002;11.1
RAG;2003;11.0
RAG;2004;10.0
RAG;2005;9.6
RAG;2006;10.5
RAG;2007;10.8
RAG;2008;10.7
RAG;2009;10.7
RAG;2010;9.8
RAG;2011;11.2
RAG;2012;10.3
RAG;2013;9.9
RAG;2014;11.4
RAG;2015;10.9
RAG;2016;10.6
RAG;2017;10.5
RAG;2018;11.9
RAG;2019;11.2
RAG;2020;11.2
