 

stn;time;rsd700y0
WET;1937;0
WET;1938;0
WET;1939;0
WET;1940;0
WET;1941;0
WET;1942;0
WET;1943;0
WET;1944;0
WET;1945;0
WET;1946;0
WET;1947;0
WET;1948;1
WET;1949;0
WET;1950;0
WET;1951;0
WET;1952;0
WET;1953;0
WET;1954;1
WET;1955;0
WET;1956;0
WET;1957;0
WET;1958;0
WET;1959;0
WET;1960;0
WET;1961;0
WET;1962;0
WET;1963;0
WET;1964;0
WET;1965;0
WET;1966;1
WET;1967;0
WET;1968;0
WET;1969;0
WET;1970;0
WET;1971;0
WET;1972;0
WET;1973;0
WET;1974;0
WET;1975;0
WET;1976;0
WET;1977;0
WET;1978;1
WET;1979;1
WET;1980;0
WET;1981;0
WET;1982;1
WET;1983;0
WET;1984;1
WET;1985;1
WET;1986;1
WET;1987;1
WET;1988;0
WET;1989;0
WET;1990;0
WET;1991;1
WET;1992;0
WET;1993;0
WET;1994;0
WET;1995;0
WET;1996;0
WET;1997;0
WET;1998;0
WET;1999;1
WET;2000;0
WET;2001;1
WET;2002;1
WET;2003;0
WET;2004;0
WET;2005;0
WET;2006;0
WET;2007;0
WET;2008;0
WET;2009;1
WET;2010;0
WET;2011;0
WET;2012;0
WET;2013;1
WET;2014;0
WET;2015;0
WET;2016;1
WET;2017;1
WET;2018;0
WET;2019;0
WET;2020;0
