 

stn;time;rs1000y0
NIE;1900;0
NIE;1901;0
NIE;1902;0
NIE;1903;0
NIE;1904;0
NIE;1905;0
NIE;1906;0
NIE;1907;0
NIE;1908;0
NIE;1909;0
NIE;1910;0
NIE;1911;0
NIE;1912;0
NIE;1913;0
NIE;1914;0
NIE;1915;0
NIE;1916;0
NIE;1917;0
NIE;1918;0
NIE;1919;0
NIE;1920;0
NIE;1921;0
NIE;1922;0
NIE;1923;0
NIE;1924;0
NIE;1925;0
NIE;1926;0
NIE;1927;0
NIE;1928;0
NIE;1929;0
NIE;1930;0
NIE;1931;0
NIE;1932;0
NIE;1933;0
NIE;1934;0
NIE;1935;0
NIE;1936;0
NIE;1937;0
NIE;1938;0
NIE;1939;0
NIE;1940;0
NIE;1941;0
NIE;1942;0
NIE;1943;0
NIE;1944;0
NIE;1945;0
NIE;1946;0
NIE;1947;0
NIE;1948;0
NIE;1949;0
NIE;1950;0
NIE;1951;0
NIE;1952;0
NIE;1953;0
NIE;1954;0
NIE;1955;0
NIE;1956;0
NIE;1957;0
NIE;1958;0
NIE;1959;0
NIE;1960;0
NIE;1961;0
NIE;1962;0
NIE;1963;0
NIE;1964;0
NIE;1965;0
NIE;1966;0
NIE;1967;0
NIE;1968;0
NIE;1969;0
NIE;1970;0
NIE;1971;0
NIE;1972;0
NIE;1973;0
NIE;1974;0
NIE;1975;0
NIE;1976;0
NIE;1977;0
NIE;1978;0
NIE;1979;0
NIE;1980;0
NIE;1981;0
NIE;1982;0
NIE;1983;0
NIE;1984;0
NIE;1985;0
NIE;1986;0
NIE;1987;0
NIE;1988;0
NIE;1989;0
NIE;1990;0
NIE;1991;0
NIE;1992;0
NIE;1993;0
NIE;1994;1
NIE;1995;0
NIE;1996;0
NIE;1997;0
NIE;1998;0
NIE;1999;0
NIE;2000;0
NIE;2001;0
NIE;2002;0
NIE;2003;0
NIE;2004;0
NIE;2005;0
NIE;2006;0
NIE;2007;0
NIE;2008;0
NIE;2009;0
NIE;2010;0
NIE;2011;0
NIE;2012;0
NIE;2013;0
NIE;2014;0
NIE;2015;0
NIE;2016;0
NIE;2017;0
NIE;2018;0
NIE;2019;0
NIE;2020;0
