 

stn;time;hns000y0
TAE;1971;62
TAE;1972;35
TAE;1973;134
TAE;1974;54
TAE;1975;78
TAE;1976;101
TAE;1977;105
TAE;1978;77
TAE;1979;105
TAE;1980;78
TAE;1981;151
TAE;1982;66
TAE;1983;66
TAE;1984;83
TAE;1985;143
TAE;1986;146
TAE;1987;91
TAE;1988;104
TAE;1989;7
TAE;1990;62
TAE;1991;60
TAE;1992;30
TAE;1993;56
TAE;1994;28
TAE;1995;86
TAE;1996;94
TAE;1997;24
TAE;1998;59
TAE;1999;177
TAE;2000;35
TAE;2001;51
TAE;2002;10
TAE;2003;77
TAE;2004;115
TAE;2005;158
