 

stn;time;hns000mx
MVE;201410;8
MVE;201411;12
MVE;201412;25
MVE;201501;28
MVE;201502;13
MVE;201503;3
MVE;201504;7
MVE;201505;5
MVE;201506;0
MVE;201507;0
MVE;201508;0
MVE;201509;0
MVE;201510;1
MVE;201511;11
MVE;201512;0
MVE;201601;29
MVE;201602;45
MVE;201603;14
MVE;201604;9
MVE;201605;10
MVE;201606;0
MVE;201607;0
MVE;201608;0
MVE;201609;0
MVE;201610;0
MVE;201611;51
MVE;201612;0
MVE;201701;26
MVE;201702;29
MVE;201703;48
MVE;201704;19
MVE;201705;0
MVE;201706;0
MVE;201707;0
MVE;201708;0
MVE;201709;0
MVE;201710;4
MVE;201711;33
MVE;201712;60
MVE;201801;40
MVE;201802;9
MVE;201803;11
MVE;201804;3
MVE;201805;1
MVE;201806;0
MVE;201807;0
MVE;201808;0
MVE;201809;0
MVE;201810;5
MVE;201811;1
MVE;201812;32
MVE;201901;42
MVE;201902;35
MVE;201903;34
MVE;201904;15
MVE;201905;4
MVE;201906;0
MVE;201907;0
MVE;201908;0
MVE;201909;0
MVE;201910;0
MVE;201911;24
MVE;201912;44
MVE;202001;40
MVE;202002;28
MVE;202003;38
MVE;202004;0
MVE;202005;0
MVE;202006;0
MVE;202007;0
MVE;202008;0
MVE;202009;25
MVE;202010;5
MVE;202011;6
MVE;202012;16
MVE;202101;36
MVE;202102;15
MVE;202103;43
