 

stn;time;rhh150mx
WAE;201408;16.1
WAE;201409;7.1
WAE;201410;8.5
WAE;201411;6.4
WAE;201412;5.2
WAE;201501;6.1
WAE;201502;2.3
WAE;201503;3.7
WAE;201504;7.0
WAE;201505;10.8
WAE;201506;33.4
WAE;201507;11.4
WAE;201508;10.8
WAE;201509;11.2
WAE;201510;5.0
WAE;201511;6.7
WAE;201512;2.9
WAE;201601;3.9
WAE;201602;4.1
WAE;201603;4.9
WAE;201604;7.5
WAE;201605;8.1
WAE;201606;17.3
WAE;201607;36.0
WAE;201608;13.2
WAE;201609;5.2
WAE;201610;7.0
WAE;201611;4.8
WAE;201612;1.2
WAE;201701;3.6
WAE;201702;5.3
WAE;201703;3.2
