 

stn;time;rzz150mx
SOHIM;200701;0.9
SOHIM;200702;2.4
SOHIM;200703;2.1
SOHIM;200704;0.5
SOHIM;200705;2.0
SOHIM;200706;13.1
SOHIM;200707;5.4
SOHIM;200708;6.4
SOHIM;200709;2.1
SOHIM;200710;1.0
SOHIM;200711;0.9
SOHIM;200712;1.1
SOHIM;200801;1.1
SOHIM;200802;0.8
SOHIM;200803;1.3
SOHIM;200804;1.9
SOHIM;200805;3.7
SOHIM;200806;8.9
SOHIM;200807;8.1
SOHIM;200808;4.7
SOHIM;200809;1.1
SOHIM;200810;2.0
SOHIM;200811;2.5
SOHIM;200812;0.8
SOHIM;200901;1.0
SOHIM;200902;1.2
SOHIM;200903;2.4
SOHIM;200904;5.4
SOHIM;200905;12.1
SOHIM;200906;8.8
SOHIM;200907;8.2
SOHIM;200908;13.1
SOHIM;200909;6.8
SOHIM;200910;2.7
SOHIM;200911;1.6
SOHIM;200912;1.2
SOHIM;201001;0.5
SOHIM;201002;0.6
SOHIM;201003;1.3
SOHIM;201004;1.4
SOHIM;201005;1.9
SOHIM;201006;6.1
SOHIM;201007;7.3
SOHIM;201008;3.9
SOHIM;201009;3.9
SOHIM;201010;0.9
SOHIM;201011;0.7
SOHIM;201012;1.0
SOHIM;201101;0.8
SOHIM;201102;0.5
SOHIM;201103;3.1
SOHIM;201104;4.3
SOHIM;201105;6.2
SOHIM;201106;7.2
SOHIM;201107;1.9
SOHIM;201108;0.0
SOHIM;201109;0.0
SOHIM;201110;0.0
SOHIM;201111;0.0
SOHIM;201112;0.0
SOHIM;201201;0.0
SOHIM;201202;0.0
SOHIM;201203;0.3
SOHIM;201204;0.8
SOHIM;201205;3.3
SOHIM;201206;5.5
SOHIM;201207;9.5
SOHIM;201208;4.9
