 

stn;time;rhh150yx
ZHMON;2001;15.3
ZHMON;2002;9.2
ZHMON;2003;16.2
ZHMON;2004;14.4
ZHMON;2005;18.2
ZHMON;2006;10.3
ZHMON;2007;13.5
ZHMON;2008;17.8
ZHMON;2009;18.9
ZHMON;2010;12.6
ZHMON;2011;17.7
ZHMON;2012;12.4
ZHMON;2013;29.0
ZHMON;2014;28.5
ZHMON;2015;13.1
ZHMON;2016;29.6
ZHMON;2017;17.4
ZHMON;2018;10.7
ZHMON;2019;26.7
ZHMON;2020;13.0
