 

stn;time;rzz150mx
FRE;201002;1.1
FRE;201003;1.4
FRE;201004;1.0
FRE;201005;8.3
FRE;201006;5.5
FRE;201007;4.1
FRE;201008;5.1
FRE;201009;2.2
FRE;201010;1.3
FRE;201011;0.9
FRE;201012;1.4
FRE;201101;0.6
FRE;201102;0.7
FRE;201103;1.2
FRE;201104;2.7
FRE;201105;2.1
FRE;201106;4.8
FRE;201107;7.7
FRE;201108;4.8
FRE;201109;5.8
FRE;201110;1.5
FRE;201111;0.4
FRE;201112;2.1
FRE;201201;2.4
FRE;201202;0.3
FRE;201203;0.5
FRE;201204;2.5
FRE;201205;2.0
FRE;201206;9.0
FRE;201207;9.5
FRE;201208;8.1
FRE;201209;2.7
FRE;201210;5.7
FRE;201211;1.5
FRE;201212;1.1
FRE;201301;1.0
FRE;201302;1.4
FRE;201303;0.8
FRE;201304;2.5
FRE;201305;1.8
FRE;201306;7.0
FRE;201307;4.4
FRE;201308;4.7
FRE;201309;9.1
FRE;201310;3.1
FRE;201311;2.0
FRE;201312;1.5
FRE;201401;1.0
FRE;201402;1.9
FRE;201403;0.8
FRE;201404;2.8
FRE;201405;3.0
FRE;201406;2.3
FRE;201407;6.9
FRE;201408;4.2
FRE;201409;6.0
FRE;201410;8.8
FRE;201411;1.8
FRE;201412;0.8
FRE;201501;1.4
FRE;201502;0.8
FRE;201503;1.4
FRE;201504;1.7
FRE;201505;2.8
FRE;201506;12.9
FRE;201507;31.0
FRE;201508;6.9
FRE;201509;4.9
FRE;201510;1.8
FRE;201511;3.1
FRE;201512;0.8
FRE;201601;1.0
FRE;201602;1.5
FRE;201603;0.8
FRE;201604;1.8
FRE;201605;3.3
FRE;201606;7.8
FRE;201607;5.1
FRE;201608;2.8
FRE;201609;6.4
FRE;201610;1.9
FRE;201611;2.0
FRE;201612;0.3
FRE;201701;0.9
FRE;201702;1.5
FRE;201703;1.0
FRE;201704;0.9
FRE;201705;1.8
FRE;201706;4.8
FRE;201707;9.6
FRE;201708;2.8
FRE;201709;2.0
FRE;201710;1.4
FRE;201711;4.1
FRE;201712;1.8
FRE;201801;2.2
FRE;201802;0.7
FRE;201803;1.2
FRE;201804;1.5
FRE;201805;6.3
FRE;201806;8.9
FRE;201807;4.9
FRE;201808;6.6
FRE;201809;2.4
FRE;201810;0.5
FRE;201811;0.9
FRE;201812;4.0
FRE;201901;0.8
FRE;201902;1.4
FRE;201903;1.0
FRE;201904;2.2
FRE;201905;2.0
FRE;201906;8.8
FRE;201907;6.8
FRE;201908;5.7
FRE;201909;1.8
FRE;201910;3.3
FRE;201911;1.4
FRE;201912;1.4
FRE;202001;1.1
FRE;202002;1.8
FRE;202003;1.3
FRE;202004;1.9
FRE;202005;2.2
FRE;202006;9.1
FRE;202007;2.3
FRE;202008;10.4
FRE;202009;4.8
FRE;202010;1.5
FRE;202011;1.7
FRE;202012;1.0
FRE;202101;1.2
FRE;202102;1.5
FRE;202103;1.3
