 

stn;time;rhh150mx
THS;201508;4.0
THS;201509;9.0
THS;201510;5.4
THS;201511;3.1
THS;201512;0.4
THS;201601;1.8
THS;201602;2.5
THS;201603;6.6
THS;201604;6.5
THS;201605;5.0
THS;201606;8.0
THS;201607;9.2
THS;201608;12.4
THS;201609;2.4
THS;201610;4.0
THS;201611;2.7
THS;201612;0.4
THS;201701;1.5
THS;201702;2.4
THS;201703;3.1
THS;201704;2.8
THS;201705;19.0
THS;201706;9.3
THS;201707;6.6
THS;201708;13.4
THS;201709;10.0
THS;201710;4.2
THS;201711;3.4
THS;201712;7.2
THS;201801;8.4
THS;201802;2.4
THS;201803;3.2
THS;201804;4.6
THS;201805;3.1
THS;201806;2.1
THS;201807;4.8
THS;201808;4.2
THS;201809;8.0
THS;201810;9.0
THS;201811;5.1
