 

stn;time;rti150yx
BEP;1901;19010405
BEP;1902;19020825
BEP;1903;19030705
BEP;1904;19041207
BEP;1905;19050811
BEP;1906;19060520
BEP;1907;19070612
BEP;1908;19080523
BEP;1909;19091002
BEP;1910;19100120
BEP;1911;19110531
BEP;1912;19120706
BEP;1913;19131112
BEP;1914;19140805
BEP;1915;19150904
BEP;1916;19160609
BEP;1917;19170330
BEP;1918;19180910
BEP;1919;19191206
BEP;1920;19200708
BEP;1921;19210911
BEP;1922;19220408
BEP;1923;19230731
BEP;1924;19240507
BEP;1925;19250709
BEP;1926;19260503
BEP;1927;19270924
BEP;1928;19280930
BEP;1929;19290706
BEP;1930;19301009
BEP;1931;19310529
BEP;1932;19320107
BEP;1933;19330617
BEP;1934;19340628
BEP;1935;19351201
BEP;1936;19360416
BEP;1937;19370829
BEP;1938;19380830
BEP;1939;19390307
BEP;1940;19400711
BEP;1941;19410805
BEP;1942;19420612
BEP;1943;19430918
BEP;1944;19440831
BEP;1945;19451022
BEP;1946;19460718
BEP;1947;19471118
BEP;1948;19480705
BEP;1949;19490309
BEP;1950;19500810
BEP;1951;19510715
BEP;1952;19520830
BEP;1953;19530802
BEP;1954;19540821
BEP;1955;19550607
BEP;1956;19560607
BEP;1957;19570721
BEP;1958;19580527
BEP;1959;19590607
BEP;1960;19600811
BEP;1961;19610719
BEP;1962;19620101
BEP;1963;19630725
BEP;1964;19640829
BEP;1965;19650707
BEP;1966;19660815
BEP;1967;19670530
BEP;1968;19680528
BEP;1969;19690618
BEP;1970;19700930
BEP;1971;19710511
BEP;1972;19721122
BEP;1973;19730623
BEP;1974;19741003
BEP;1975;19751017
BEP;1976;19761209
BEP;1977;19770428
BEP;1978;19780807
BEP;1979;19790126
BEP;1980;19801007
BEP;1981;19810525
BEP;1982;19820610
BEP;1983;19830901
BEP;1984;19840804
BEP;1985;19851228
BEP;1986;19860507
BEP;1987;19870926
BEP;1988;19881009
BEP;1989;19890401
BEP;1990;19900923
BEP;1991;19910616
BEP;1992;19921028
BEP;1993;19930710
BEP;1994;19940728
BEP;1995;19951225
BEP;1996;19960802
BEP;1997;19970621
BEP;1998;19981103
BEP;1999;19990809
BEP;2000;20000605
BEP;2001;20010627
BEP;2002;20020605
BEP;2003;20030830
BEP;2004;20040708
BEP;2005;20050821
BEP;2006;20060705
BEP;2007;20070808
BEP;2008;20080913
BEP;2009;20090705
BEP;2010;20100814
BEP;2011;20110904
BEP;2012;20121110
BEP;2013;20130728
BEP;2014;20140728
BEP;2015;20150501
BEP;2016;20160711
BEP;2017;20171214
BEP;2018;20180522
BEP;2019;20190610
BEP;2020;20200628
