 

stn;time;tre200dn
DLFUR;20200829;13.8
DLFUR;20200830;12.2
DLFUR;20200831;10.9
DLFUR;20200901;10.7
DLFUR;20200902;10.1
DLFUR;20200903;7.9
DLFUR;20200904;13.3
DLFUR;20200905;13.4
DLFUR;20200906;13.7
DLFUR;20200907;10.2
DLFUR;20200908;7.3
DLFUR;20200909;8.9
DLFUR;20200910;10.5
DLFUR;20200911;13.0
DLFUR;20200912;13.2
DLFUR;20200913;13.0
DLFUR;20200914;13.7
DLFUR;20200915;15.2
DLFUR;20200916;13.2
DLFUR;20200917;11.4
DLFUR;20200918;8.8
DLFUR;20200919;7.3
DLFUR;20200920;7.2
DLFUR;20200921;8.8
DLFUR;20200922;11.6
DLFUR;20200923;12.5
DLFUR;20200924;12.5
DLFUR;20200925;5.1
DLFUR;20200926;5.2
DLFUR;20200927;4.8
DLFUR;20200928;6.5
DLFUR;20200929;7.7
DLFUR;20200930;7.4
DLFUR;20201001;4.7
DLFUR;20201002;8.5
DLFUR;20201003;8.4
DLFUR;20201004;6.3
DLFUR;20201005;8.9
DLFUR;20201006;8.4
DLFUR;20201007;8.3
DLFUR;20201008;8.4
DLFUR;20201009;10.0
DLFUR;20201010;7.6
DLFUR;20201011;4.3
DLFUR;20201012;4.3
DLFUR;20201013;5.0
DLFUR;20201014;4.9
DLFUR;20201015;5.5
DLFUR;20201016;6.0
DLFUR;20201017;5.0
DLFUR;20201018;4.4
DLFUR;20201019;2.3
DLFUR;20201020;2.3
DLFUR;20201021;2.6
DLFUR;20201022;5.3
DLFUR;20201023;7.0
DLFUR;20201024;8.9
DLFUR;20201025;6.7
DLFUR;20201026;4.8
DLFUR;20201027;1.6
DLFUR;20201028;0.2
DLFUR;20201029;6.4
DLFUR;20201030;7.1
DLFUR;20201031;6.1
DLFUR;20201101;4.1
DLFUR;20201102;11.3
DLFUR;20201103;8.5
DLFUR;20201104;7.2
DLFUR;20201105;1.3
DLFUR;20201106;-2.2
DLFUR;20201107;-0.6
DLFUR;20201108;-2.3
DLFUR;20201109;0.8
DLFUR;20201110;3.2
DLFUR;20201111;3.3
DLFUR;20201112;4.3
DLFUR;20201113;4.3
DLFUR;20201114;-
DLFUR;20201115;3.1
DLFUR;20201116;3.3
DLFUR;20201117;3.7
DLFUR;20201118;-
DLFUR;20201119;0.8
DLFUR;20201120;-0.1
DLFUR;20201121;-3.9
DLFUR;20201122;-3.8
DLFUR;20201123;0.3
DLFUR;20201124;0.1
DLFUR;20201125;-1.5
DLFUR;20201126;-2.5
DLFUR;20201127;-3.0
DLFUR;20201128;-2.9
DLFUR;20201129;-5.1
DLFUR;20201130;-4.8
DLFUR;20201201;-5.6
DLFUR;20201202;-3.7
DLFUR;20201203;-5.4
DLFUR;20201204;-5.2
DLFUR;20201205;0.2
DLFUR;20201206;0.6
DLFUR;20201207;-0.6
DLFUR;20201208;-1.3
DLFUR;20201209;-0.4
DLFUR;20201210;-0.4
DLFUR;20201211;-0.8
DLFUR;20201212;-0.4
DLFUR;20201213;0.2
DLFUR;20201214;1.8
DLFUR;20201215;0.3
DLFUR;20201216;-0.2
DLFUR;20201217;0.5
DLFUR;20201218;-0.7
DLFUR;20201219;-0.9
DLFUR;20201220;-1.2
DLFUR;20201221;-0.6
DLFUR;20201222;0.7
DLFUR;20201223;7.1
DLFUR;20201224;4.2
DLFUR;20201225;-1.8
DLFUR;20201226;-4.2
DLFUR;20201227;-6.6
DLFUR;20201228;-1.8
DLFUR;20201229;-3.1
DLFUR;20201230;-
DLFUR;20201231;-
DLFUR;20210101;-4.8
DLFUR;20210102;-3.5
DLFUR;20210103;-2.9
DLFUR;20210104;-2.4
DLFUR;20210105;-1.7
DLFUR;20210106;-1.1
DLFUR;20210107;-2.7
DLFUR;20210108;-2.9
DLFUR;20210109;-4.6
DLFUR;20210110;-8.0
DLFUR;20210111;-10.7
DLFUR;20210112;-7.8
DLFUR;20210113;-1.6
DLFUR;20210114;-2.9
DLFUR;20210115;-6.3
DLFUR;20210116;-5.3
DLFUR;20210117;-7.3
DLFUR;20210118;-4.6
DLFUR;20210119;-3.7
DLFUR;20210120;-3.1
DLFUR;20210121;-
DLFUR;20210122;-
DLFUR;20210123;-2.0
DLFUR;20210124;-2.1
DLFUR;20210125;-4.8
DLFUR;20210126;-3.3
DLFUR;20210127;-2.2
DLFUR;20210128;-1.8
DLFUR;20210129;4.6
DLFUR;20210130;-2.1
DLFUR;20210131;-2.2
DLFUR;20210201;-3.7
DLFUR;20210202;0.1
DLFUR;20210203;7.1
DLFUR;20210204;3.0
DLFUR;20210205;2.7
DLFUR;20210206;1.7
DLFUR;20210207;-0.2
DLFUR;20210208;-1.3
DLFUR;20210209;-2.0
DLFUR;20210210;-7.8
DLFUR;20210211;-10.7
DLFUR;20210212;-12.4
DLFUR;20210213;-12.5
DLFUR;20210214;-11.6
DLFUR;20210215;-10.8
DLFUR;20210216;-2.9
DLFUR;20210217;0.2
DLFUR;20210218;-1.5
DLFUR;20210219;1.5
DLFUR;20210220;0.7
DLFUR;20210221;1.7
DLFUR;20210222;1.4
DLFUR;20210223;0.0
DLFUR;20210224;2.4
DLFUR;20210225;2.2
DLFUR;20210226;1.4
DLFUR;20210227;0.4
DLFUR;20210228;-1.0
DLFUR;20210301;-0.6
DLFUR;20210302;-0.8
DLFUR;20210303;-2.7
DLFUR;20210304;1.3
DLFUR;20210305;-2.7
DLFUR;20210306;-5.4
DLFUR;20210307;-4.8
DLFUR;20210308;-3.3
DLFUR;20210309;-1.8
DLFUR;20210310;0.0
DLFUR;20210311;-0.9
DLFUR;20210312;4.0
DLFUR;20210313;3.6
DLFUR;20210314;0.7
DLFUR;20210315;0.5
DLFUR;20210316;0.3
DLFUR;20210317;-0.3
DLFUR;20210318;-1.1
DLFUR;20210319;-1.2
DLFUR;20210320;-4.5
DLFUR;20210321;-4.4
DLFUR;20210322;0.8
DLFUR;20210323;-0.2
DLFUR;20210324;1.6
DLFUR;20210325;-0.7
DLFUR;20210326;2.9
DLFUR;20210327;4.3
DLFUR;20210328;3.4
DLFUR;20210329;3.5
DLFUR;20210330;3.5
DLFUR;20210331;6.3
DLFUR;20210401;7.0
DLFUR;20210402;2.9
DLFUR;20210403;2.1
DLFUR;20210404;-0.7
DLFUR;20210405;-1.5
DLFUR;20210406;-3.8
DLFUR;20210407;-2.5
DLFUR;20210408;-2.0
DLFUR;20210409;-2.7
DLFUR;20210410;2.0
DLFUR;20210411;4.7
DLFUR;20210412;0.4
DLFUR;20210413;-0.2
DLFUR;20210414;-0.9
