 

stn;time;fklnd3m0
IYPTR;200907;0
IYPTR;200908;0
IYPTR;200909;0
IYPTR;200910;0
IYPTR;200911;0
IYPTR;200912;0
IYPTR;201001;0
IYPTR;201002;0
IYPTR;201003;0
IYPTR;201004;0
IYPTR;201005;0
IYPTR;201006;0
IYPTR;201007;0
IYPTR;201008;0
IYPTR;201009;0
IYPTR;201010;0
IYPTR;201011;0
IYPTR;201012;0
IYPTR;201101;0
IYPTR;201102;0
IYPTR;201103;0
IYPTR;201104;0
IYPTR;201105;0
IYPTR;201106;0
IYPTR;201107;0
IYPTR;201108;0
IYPTR;201109;0
IYPTR;201110;0
IYPTR;201111;0
IYPTR;201112;0
IYPTR;201201;0
IYPTR;201202;0
IYPTR;201203;0
IYPTR;201204;0
IYPTR;201205;0
IYPTR;201206;0
IYPTR;201207;0
IYPTR;201208;0
IYPTR;201209;0
IYPTR;201210;0
IYPTR;201211;0
IYPTR;201212;0
IYPTR;201301;0
IYPTR;201302;0
IYPTR;201303;0
IYPTR;201304;0
IYPTR;201305;0
IYPTR;201306;0
IYPTR;201307;0
IYPTR;201308;0
IYPTR;201309;0
IYPTR;201310;0
IYPTR;201311;0
IYPTR;201312;0
IYPTR;201401;0
IYPTR;201402;0
IYPTR;201403;0
IYPTR;201404;0
IYPTR;201405;0
IYPTR;201406;0
IYPTR;201407;0
IYPTR;201408;0
IYPTR;201409;0
IYPTR;201410;0
IYPTR;201411;0
IYPTR;201412;0
IYPTR;201501;0
IYPTR;201502;0
IYPTR;201503;0
IYPTR;201504;0
IYPTR;201505;0
IYPTR;201506;0
IYPTR;201507;0
