 

stn;time;fklnd3m0
DLAUG;196901;0
DLAUG;196902;0
DLAUG;196903;0
DLAUG;196904;0
DLAUG;196905;0
DLAUG;196906;0
DLAUG;196907;0
DLAUG;196908;0
DLAUG;196909;0
DLAUG;196910;0
DLAUG;196911;0
DLAUG;196912;0
DLAUG;197001;0
DLAUG;197002;0
DLAUG;197003;0
DLAUG;197004;0
DLAUG;197005;0
DLAUG;197006;0
DLAUG;197007;0
DLAUG;197008;0
DLAUG;197009;0
DLAUG;197010;0
DLAUG;197011;0
DLAUG;197012;0
DLAUG;197101;0
DLAUG;197102;0
DLAUG;197103;0
DLAUG;197104;0
DLAUG;197105;0
DLAUG;197106;0
DLAUG;197107;0
DLAUG;197108;0
DLAUG;197109;0
DLAUG;197110;0
DLAUG;197111;0
DLAUG;197112;0
DLAUG;197201;0
DLAUG;197202;0
DLAUG;197203;0
DLAUG;197204;0
DLAUG;197205;0
DLAUG;197206;0
DLAUG;197207;0
DLAUG;197208;0
DLAUG;197209;0
DLAUG;197210;0
DLAUG;197211;0
DLAUG;197212;0
DLAUG;197301;0
DLAUG;197302;0
DLAUG;197303;0
DLAUG;197304;1
DLAUG;197305;0
DLAUG;197306;0
DLAUG;197307;0
DLAUG;197308;0
DLAUG;197309;0
DLAUG;197310;0
DLAUG;197311;0
DLAUG;197312;1
DLAUG;197401;1
DLAUG;197402;0
DLAUG;197403;0
DLAUG;197404;0
DLAUG;197405;0
DLAUG;197406;0
DLAUG;197407;0
DLAUG;197408;0
DLAUG;197409;0
DLAUG;197410;0
DLAUG;197411;1
DLAUG;197412;0
DLAUG;197501;0
DLAUG;197502;0
DLAUG;197503;0
DLAUG;197504;0
DLAUG;197505;0
DLAUG;197506;0
DLAUG;197507;0
DLAUG;197508;0
DLAUG;197509;0
DLAUG;197510;0
DLAUG;197511;0
DLAUG;197512;0
DLAUG;197601;0
DLAUG;197602;0
DLAUG;197603;0
DLAUG;197604;0
DLAUG;197605;0
DLAUG;197606;0
DLAUG;197607;0
DLAUG;197608;0
DLAUG;197609;0
DLAUG;197610;0
DLAUG;197611;0
DLAUG;197612;1
DLAUG;197701;0
DLAUG;197702;0
DLAUG;197703;0
DLAUG;197704;1
DLAUG;197705;0
DLAUG;197706;0
DLAUG;197707;0
DLAUG;197708;0
DLAUG;197709;0
DLAUG;197710;0
DLAUG;197711;0
DLAUG;197712;0
DLAUG;197801;1
DLAUG;197802;0
DLAUG;197803;0
DLAUG;197804;0
DLAUG;197805;0
DLAUG;197806;0
DLAUG;197807;0
DLAUG;197808;0
DLAUG;197809;0
DLAUG;197810;0
DLAUG;197811;0
DLAUG;197812;0
DLAUG;197901;0
DLAUG;197902;0
DLAUG;197903;0
DLAUG;197904;0
