 

stn;time;rre150m0
REG;196101;73.3
REG;196102;85.2
REG;196103;30.8
REG;196104;126.2
REG;196105;80.7
REG;196106;129.0
REG;196107;160.9
REG;196108;123.3
REG;196109;51.7
REG;196110;71.5
REG;196111;35.2
REG;196112;104.4
REG;196201;146.2
REG;196202;106.4
REG;196203;93.8
REG;196204;83.2
REG;196205;129.7
REG;196206;67.8
REG;196207;59.2
REG;196208;46.6
REG;196209;65.8
REG;196210;21.6
REG;196211;35.9
REG;196212;117.5
REG;196301;42.4
REG;196302;53.3
REG;196303;136.5
REG;196304;53.6
REG;196305;72.7
REG;196306;164.3
REG;196307;49.1
REG;196308;167.7
REG;196309;74.4
REG;196310;29.8
REG;196311;139.1
REG;196312;4.5
REG;196401;15.2
REG;196402;46.9
REG;196403;117.8
REG;196404;94.9
REG;196405;137.8
REG;196406;132.7
REG;196407;48.5
REG;196408;102.1
REG;196409;65.7
REG;196410;114.2
REG;196411;79.8
REG;196412;46.9
REG;196501;85.0
REG;196502;49.9
REG;196503;105.4
REG;196504;161.8
REG;196505;130.3
REG;196506;106.7
REG;196507;147.7
REG;196508;132.9
REG;196509;143.2
REG;196510;20.1
REG;196511;158.5
REG;196512;164.1
REG;196601;64.6
REG;196602;120.0
REG;196603;109.3
REG;196604;121.5
REG;196605;99.6
REG;196606;109.5
REG;196607;124.3
REG;196608;229.9
REG;196609;51.0
REG;196610;64.0
REG;196611;70.5
REG;196612;159.3
REG;196701;67.9
REG;196702;62.5
REG;196703;88.7
REG;196704;40.0
REG;196705;128.6
REG;196706;75.7
REG;196707;73.8
REG;196708;95.2
REG;196709;126.9
REG;196710;67.7
REG;196711;98.2
REG;196712;83.8
REG;196801;155.6
REG;196802;76.9
REG;196803;67.7
REG;196804;106.8
REG;196805;113.2
REG;196806;52.8
REG;196807;77.3
REG;196808;229.1
REG;196809;224.9
REG;196810;30.5
REG;196811;48.0
REG;196812;55.4
REG;196901;50.4
REG;196902;78.0
REG;196903;83.2
REG;196904;117.1
REG;196905;91.3
REG;196906;237.0
REG;196907;91.8
REG;196908;186.0
REG;196909;50.2
REG;196910;12.2
REG;196911;135.3
REG;196912;83.5
REG;197001;69.5
REG;197002;225.6
REG;197003;86.3
REG;197004;143.6
REG;197005;130.4
REG;197006;152.6
REG;197007;93.9
REG;197008;124.5
REG;197009;53.1
REG;197010;73.8
REG;197011;98.6
REG;197012;38.9
REG;197101;28.1
REG;197102;62.7
REG;197103;59.2
REG;197104;41.0
REG;197105;56.4
REG;197106;179.3
REG;197107;63.4
REG;197108;150.7
REG;197109;41.1
REG;197110;32.5
REG;197111;113.3
REG;197112;35.3
REG;197201;33.8
REG;197202;26.7
REG;197203;33.1
REG;197204;120.6
REG;197205;91.2
REG;197206;139.9
REG;197207;72.1
REG;197208;62.6
REG;197209;25.4
REG;197210;63.0
REG;197211;204.4
REG;197212;49.3
REG;197301;45.2
REG;197302;66.4
REG;197303;40.7
REG;197304;133.5
REG;197305;85.4
REG;197306;193.9
REG;197307;116.1
REG;197308;105.0
REG;197309;75.4
REG;197310;118.9
REG;197311;74.5
REG;197312;97.7
REG;197401;83.6
REG;197402;52.7
REG;197403;38.0
REG;197404;29.5
REG;197405;85.6
REG;197406;110.8
REG;197407;96.5
REG;197408;48.8
REG;197409;82.7
REG;197410;201.4
REG;197411;163.2
REG;197412;117.1
REG;197501;100.7
REG;197502;7.4
REG;197503;51.3
REG;197504;80.5
REG;197505;103.4
REG;197506;139.0
REG;197507;79.6
REG;197508;174.8
REG;197509;104.0
REG;197510;61.6
REG;197511;144.5
REG;197512;14.2
REG;197601;60.6
REG;197602;49.7
REG;197603;31.2
REG;197604;68.0
REG;197605;102.4
REG;197606;36.8
REG;197607;161.9
REG;197608;53.6
REG;197609;108.9
REG;197610;41.5
REG;197611;82.8
REG;197612;109.6
REG;197701;89.6
REG;197702;140.8
REG;197703;63.1
REG;197704;222.6
REG;197705;80.8
REG;197706;101.9
REG;197707;156.9
REG;197708;148.0
REG;197709;54.8
REG;197710;67.8
REG;197711;133.2
REG;197712;69.8
REG;197801;100.5
REG;197802;100.8
REG;197803;134.2
REG;197804;66.2
REG;197805;127.3
REG;197806;79.0
REG;197807;82.1
REG;197808;140.2
REG;197809;56.3
REG;197810;59.0
REG;197811;17.2
REG;197812;91.1
REG;197901;110.4
REG;197902;91.6
REG;197903;100.8
REG;197904;107.0
REG;197905;80.9
REG;197906;100.6
REG;197907;44.7
REG;197908;179.2
REG;197909;96.3
REG;197910;72.7
REG;197911;109.1
REG;197912;118.2
REG;198001;111.7
REG;198002;93.6
REG;198003;92.8
REG;198004;79.8
REG;198005;89.5
REG;198006;184.2
REG;198007;128.3
REG;198008;92.7
REG;198009;43.5
REG;198010;138.9
REG;198011;68.2
REG;198012;79.5
REG;198101;136.1
REG;198102;49.9
REG;198103;127.0
REG;198104;31.8
REG;198105;215.5
REG;198106;77.4
REG;198107;132.1
REG;198108;77.5
REG;198109;169.7
REG;198110;216.9
REG;198111;80.2
REG;198112;233.1
REG;198201;195.1
REG;198202;34.3
REG;198203;111.7
REG;198204;53.3
REG;198205;127.9
REG;198206;190.7
REG;198207;203.4
REG;198208;153.1
REG;198209;78.6
REG;198210;192.6
REG;198211;78.6
REG;198212;150.0
REG;198301;91.9
REG;198302;95.1
REG;198303;120.4
REG;198304;126.5
REG;198305;228.2
REG;198306;69.3
REG;198307;93.1
REG;198308;110.7
REG;198309;136.1
REG;198310;58.6
REG;198311;67.2
REG;198312;57.2
REG;198401;145.5
REG;198402;108.5
REG;198403;59.6
REG;198404;55.7
REG;198405;186.0
REG;198406;76.3
REG;198407;52.9
REG;198408;86.2
REG;198409;279.9
REG;198410;60.9
REG;198411;85.6
REG;198412;81.6
REG;198501;79.5
REG;198502;57.0
REG;198503;54.9
REG;198504;146.4
REG;198505;138.4
REG;198506;115.2
REG;198507;95.0
REG;198508;75.1
REG;198509;32.4
REG;198510;20.4
REG;198511;97.4
REG;198512;66.1
REG;198601;158.7
REG;198602;76.5
REG;198603;78.8
REG;198604;229.7
REG;198605;135.3
REG;198606;175.1
REG;198607;69.4
REG;198608;138.8
REG;198609;35.9
REG;198610;85.7
REG;198611;62.4
REG;198612;111.9
REG;198701;73.8
REG;198702;87.6
REG;198703;79.2
REG;198704;88.7
REG;198705;192.3
REG;198706;200.7
REG;198707;155.9
REG;198708;100.6
REG;198709;142.4
REG;198710;80.6
REG;198711;82.5
REG;198712;56.1
REG;198801;89.6
REG;198802;127.6
REG;198803;189.0
REG;198804;52.7
REG;198805;102.9
REG;198806;122.2
REG;198807;98.5
REG;198808;113.4
REG;198809;74.1
REG;198810;137.7
REG;198811;67.3
REG;198812;114.4
REG;198901;24.3
REG;198902;112.1
REG;198903;75.7
REG;198904;207.9
REG;198905;51.1
REG;198906;81.9
REG;198907;137.4
REG;198908;78.4
REG;198909;35.4
REG;198910;65.3
REG;198911;42.8
REG;198912;73.5
REG;199001;37.4
REG;199002;82.5
REG;199003;58.1
REG;199004;116.7
REG;199005;93.9
REG;199006;256.3
REG;199007;111.7
REG;199008;83.0
REG;199009;108.0
REG;199010;105.6
REG;199011;157.7
REG;199012;97.4
REG;199101;73.5
REG;199102;30.8
REG;199103;77.4
REG;199104;49.0
