 

stn;time;rsd700y0
LUG;1864;3
LUG;1865;2
LUG;1866;0
LUG;1867;2
LUG;1868;3
LUG;1869;0
LUG;1870;1
LUG;1871;2
LUG;1872;3
LUG;1873;1
LUG;1874;1
LUG;1875;1
LUG;1876;1
LUG;1877;4
LUG;1878;3
LUG;1879;3
LUG;1880;2
LUG;1881;0
LUG;1882;3
LUG;1883;3
LUG;1884;0
LUG;1885;3
LUG;1886;2
LUG;1887;4
LUG;1888;2
LUG;1889;5
LUG;1890;6
LUG;1891;4
LUG;1892;6
LUG;1893;0
LUG;1894;0
LUG;1895;0
LUG;1896;7
LUG;1897;0
LUG;1898;0
LUG;1899;1
LUG;1900;4
LUG;1901;2
LUG;1902;0
LUG;1903;2
LUG;1904;2
LUG;1905;2
LUG;1906;2
LUG;1907;2
LUG;1908;2
LUG;1909;1
LUG;1910;2
LUG;1911;5
LUG;1912;0
LUG;1913;1
LUG;1914;4
LUG;1915;2
LUG;1916;0
LUG;1917;0
LUG;1918;3
LUG;1919;1
LUG;1920;4
LUG;1921;1
LUG;1922;0
LUG;1923;0
LUG;1924;8
LUG;1925;1
LUG;1926;4
LUG;1927;1
LUG;1928;5
LUG;1929;1
LUG;1930;0
LUG;1931;2
LUG;1932;5
LUG;1933;2
LUG;1934;4
LUG;1935;1
LUG;1936;3
LUG;1937;3
LUG;1938;2
LUG;1939;3
LUG;1940;2
LUG;1941;1
LUG;1942;1
LUG;1943;0
LUG;1944;1
LUG;1945;1
LUG;1946;2
LUG;1947;1
LUG;1948;1
LUG;1949;1
LUG;1950;3
LUG;1951;4
LUG;1952;3
LUG;1953;3
LUG;1954;3
LUG;1955;0
LUG;1956;4
LUG;1957;1
LUG;1958;1
LUG;1959;3
LUG;1960;4
LUG;1961;0
LUG;1962;0
LUG;1963;4
LUG;1964;0
LUG;1965;0
LUG;1966;2
LUG;1967;1
LUG;1968;2
LUG;1969;0
LUG;1970;1
LUG;1971;2
LUG;1972;1
LUG;1973;2
LUG;1974;0
LUG;1975;0
LUG;1976;4
LUG;1977;3
LUG;1978;3
LUG;1979;4
LUG;1980;3
LUG;1981;1
LUG;1982;2
LUG;1983;1
LUG;1984;3
LUG;1985;0
LUG;1986;3
LUG;1987;2
LUG;1988;0
LUG;1989;1
LUG;1990;2
LUG;1991;2
LUG;1992;1
LUG;1993;3
LUG;1994;3
LUG;1995;3
LUG;1996;2
LUG;1997;1
LUG;1998;1
LUG;1999;0
LUG;2000;3
LUG;2001;2
LUG;2002;6
LUG;2003;0
LUG;2004;2
LUG;2005;0
LUG;2006;1
LUG;2007;1
LUG;2008;4
LUG;2009;2
LUG;2010;1
LUG;2011;2
LUG;2012;0
LUG;2013;2
LUG;2014;4
LUG;2015;1
LUG;2016;3
LUG;2017;4
LUG;2018;1
LUG;2019;1
LUG;2020;4
