 

stn;time;rhh150mx
BEINS;201411;3.9
BEINS;201412;2.1
BEINS;201501;3.4
BEINS;201502;4.8
BEINS;201503;2.4
BEINS;201504;4.3
BEINS;201505;6.4
BEINS;201506;51.5
BEINS;201507;5.5
BEINS;201508;6.8
BEINS;201509;5.3
BEINS;201510;4.8
BEINS;201511;8.0
BEINS;201512;1.9
BEINS;201601;7.5
BEINS;201602;5.4
BEINS;201603;3.3
BEINS;201604;4.7
BEINS;201605;4.1
BEINS;201606;13.8
BEINS;201607;7.6
BEINS;201608;8.6
BEINS;201609;6.3
BEINS;201610;11.2
BEINS;201611;14.7
BEINS;201612;4.2
BEINS;201701;1.6
BEINS;201702;4.1
BEINS;201703;3.8
BEINS;201704;3.5
BEINS;201705;24.1
BEINS;201706;10.5
BEINS;201707;15.8
BEINS;201708;6.2
BEINS;201709;4.2
BEINS;201710;4.6
BEINS;201711;8.8
BEINS;201712;5.1
BEINS;201801;3.8
BEINS;201802;2.7
BEINS;201803;3.4
BEINS;201804;4.9
BEINS;201805;18.5
BEINS;201806;16.4
BEINS;201807;19.9
BEINS;201808;14.1
BEINS;201809;3.9
BEINS;201810;2.4
BEINS;201811;3.0
BEINS;201812;4.7
BEINS;201901;1.7
BEINS;201902;3.4
BEINS;201903;2.8
BEINS;201904;3.6
BEINS;201905;4.3
BEINS;201906;21.1
BEINS;201907;9.2
BEINS;201908;6.5
BEINS;201909;4.6
BEINS;201910;7.0
BEINS;201911;3.4
BEINS;201912;3.9
BEINS;202001;2.4
BEINS;202002;3.0
BEINS;202003;7.0
BEINS;202004;2.2
BEINS;202005;9.5
BEINS;202006;15.0
BEINS;202007;6.3
BEINS;202008;9.1
BEINS;202009;17.8
BEINS;202010;7.4
BEINS;202011;6.3
BEINS;202012;3.6
BEINS;202101;4.0
BEINS;202102;3.3
BEINS;202103;2.7
