 

stn;time;rzz150mx
AGLUP;201309;2.5
AGLUP;201310;3.4
AGLUP;201311;1.6
AGLUP;201312;1.0
AGLUP;201401;1.3
AGLUP;201402;2.1
AGLUP;201403;1.3
AGLUP;201404;2.8
AGLUP;201405;5.9
AGLUP;201406;4.7
AGLUP;201407;10.5
AGLUP;201408;3.7
AGLUP;201409;6.5
AGLUP;201410;2.4
AGLUP;201411;1.5
AGLUP;201412;2.6
AGLUP;201501;1.6
AGLUP;201502;0.4
AGLUP;201503;1.0
AGLUP;201504;2.1
AGLUP;201505;3.0
AGLUP;201506;0.0
AGLUP;201507;0.0
AGLUP;201508;0.0
AGLUP;201509;0.0
AGLUP;201510;0.0
AGLUP;201511;0.0
AGLUP;201512;0.3
AGLUP;201601;1.2
AGLUP;201602;1.5
AGLUP;201603;1.1
AGLUP;201604;0.3
AGLUP;201605;5.3
AGLUP;201606;7.0
AGLUP;201607;3.7
AGLUP;201608;1.8
AGLUP;201609;0.9
AGLUP;201610;2.1
AGLUP;201611;1.0
AGLUP;201612;0.0
AGLUP;201701;0.8
AGLUP;201702;1.1
AGLUP;201703;2.4
AGLUP;201704;1.1
AGLUP;201705;2.4
AGLUP;201706;8.9
AGLUP;201707;2.7
AGLUP;201708;4.7
AGLUP;201709;1.8
AGLUP;201710;2.3
AGLUP;201711;1.5
AGLUP;201712;1.8
AGLUP;201801;1.9
AGLUP;201802;0.6
AGLUP;201803;1.2
AGLUP;201804;0.9
AGLUP;201805;9.8
AGLUP;201806;4.2
AGLUP;201807;5.0
AGLUP;201808;9.6
AGLUP;201809;1.6
AGLUP;201810;1.4
AGLUP;201811;0.4
AGLUP;201812;2.7
AGLUP;201901;1.2
AGLUP;201902;1.6
AGLUP;201903;3.2
AGLUP;201904;1.0
AGLUP;201905;7.1
AGLUP;201906;5.3
AGLUP;201907;9.5
AGLUP;201908;4.8
AGLUP;201909;3.5
AGLUP;201910;1.7
AGLUP;201911;3.9
AGLUP;201912;1.1
AGLUP;202001;1.4
AGLUP;202002;2.8
AGLUP;202003;0.8
AGLUP;202004;0.7
AGLUP;202005;1.7
AGLUP;202006;3.8
AGLUP;202007;3.2
