 

stn;time;rre150y0
WBR;1901;969.2
WBR;1902;935.8
WBR;1903;859.9
WBR;1904;872.8
WBR;1905;1006.8
WBR;1906;748.9
WBR;1907;823.8
WBR;1908;908.8
WBR;1909;904.7
WBR;1910;1169.4
WBR;1911;661.5
WBR;1912;1020.4
WBR;1913;910.2
WBR;1914;1037.5
WBR;1915;1117.0
WBR;1916;1161.6
WBR;1917;978.2
WBR;1918;967.2
WBR;1919;978.9
WBR;1920;669.6
WBR;1921;607.1
WBR;1922;1272.8
WBR;1923;844.6
WBR;1924;873.1
WBR;1925;925.0
WBR;1926;914.2
WBR;1927;1198.2
WBR;1928;831.9
WBR;1929;693.5
WBR;1930;1168.7
WBR;1931;1125.6
WBR;1932;804.6
WBR;1933;799.1
WBR;1934;710.0
WBR;1935;1003.7
WBR;1936;1086.8
WBR;1937;962.3
WBR;1938;920.1
WBR;1939;1199.7
WBR;1940;1150.6
WBR;1941;897.0
WBR;1942;855.8
WBR;1943;666.5
WBR;1944;993.3
WBR;1945;960.3
WBR;1946;932.5
WBR;1947;815.6
WBR;1948;817.6
WBR;1949;583.6
WBR;1950;965.9
WBR;1951;974.6
WBR;1952;1201.9
WBR;1953;720.1
WBR;1954;931.9
WBR;1955;1073.7
WBR;1956;958.4
WBR;1957;806.1
WBR;1958;1148.2
WBR;1959;889.9
WBR;1960;992.6
WBR;1961;873.8
WBR;1962;789.6
WBR;1963;824.3
WBR;1964;770.9
WBR;1965;1395.4
WBR;1966;1122.8
WBR;1967;927.0
WBR;1968;1015.2
WBR;1969;956.8
WBR;1970;1066.2
WBR;1971;696.1
WBR;1972;897.1
WBR;1973;1001.2
WBR;1974;1045.2
WBR;1975;1098.1
WBR;1976;798.7
WBR;1977;1131.1
WBR;1978;1134.6
WBR;1979;1203.7
WBR;1980;1067.4
WBR;1981;1280.0
WBR;1982;1173.2
WBR;1983;1069.9
WBR;1984;943.6
WBR;1985;859.9
WBR;1986;1286.7
WBR;1987;1122.8
WBR;1988;1249.9
WBR;1989;805.8
WBR;1990;1234.0
WBR;1991;821.6
WBR;1992;1074.4
WBR;1993;942.0
WBR;1994;1180.0
WBR;1995;1356.3
WBR;1996;899.4
WBR;1997;814.5
WBR;1998;939.0
WBR;1999;1351.4
WBR;2000;996.8
WBR;2001;1374.1
WBR;2002;1172.7
WBR;2003;707.9
WBR;2004;935.3
WBR;2005;843.4
WBR;2006;1236.0
WBR;2007;1094.4
WBR;2008;1043.0
WBR;2009;1049.0
WBR;2010;1164.9
WBR;2011;803.1
WBR;2012;1230.8
WBR;2013;1033.5
WBR;2014;961.0
WBR;2015;823.4
WBR;2016;1210.3
WBR;2017;866.3
WBR;2018;889.1
WBR;2019;1047.9
WBR;2020;861.4
